Instrument,Date,Price,PE,Forward_PE,EPS,Forward_EPS,Band_12x,Band_15x,Band_18x,Band_21x,Band_24x,Band_27x,Band_fwd_12x,Band_fwd_15x,Band_fwd_18x,Band_fwd_21x,Band_fwd_24x,Band_fwd_27x,SD_minus_2,SD_minus_1,SD_mean,SD_plus_1,SD_plus_2,SD_fwd_minus_2,SD_fwd_minus_1,SD_fwd_mean,SD_fwd_plus_1,SD_fwd_plus_2
.SPX,2008-04-30,1385.59,16.47911,14.36817,84.08160392157102,96.4346886207499,1008.9792470588523,1261.2240588235652,1513.4688705882784,1765.7136823529913,2017.9584941177045,2270.203305882417,1157.2162634489987,1446.5203293112484,1735.824395173498,2025.1284610357477,2314.4325268979974,2603.7365927602473,940.3452712493196,1309.6026551212883,1678.8600389932571,2048.1174228652258,2417.374806737195,1018.7472176167348,1343.6909434377383,1668.6346692587415,1993.578395079745,2318.522120900748
.SPX,2008-05-30,1400.38,16.57431,14.63325,84.49099841863703,95.69849486614389,1013.8919810236443,1267.3649762795555,1520.8379715354665,1774.3109667913777,2027.7839620472887,2281.2569573032,1148.3819383937266,1435.4774229921584,1722.57290759059,2009.6683921890217,2296.7638767874532,2583.859361385885,944.9238254328318,1315.979128634446,1687.03443183606,2058.089735037674,2429.145038239288,1010.9699815426785,1333.4330487441614,1655.8961159456444,1978.3591831471274,2300.8222503486104
.SPX,2008-06-30,1280.0,15.37452,13.19517,83.25463168931452,97.00519205133394,999.0555802717743,1248.8194753397179,1498.5833704076613,1748.347265475605,1998.1111605435485,2247.875055611492,1164.0623046160072,1455.077880770009,1746.0934569240108,2037.1090330780125,2328.1246092320143,2619.140185386016,931.0966438232508,1296.72225107851,1662.3478583337692,2027.9734655890284,2393.5990728442875,1024.7740819210724,1351.640160714632,1678.5062395081916,2005.3723183017514,2332.238397095311
.SPX,2008-07-31,1267.38,15.0944,13.13713,83.96358914564343,96.4731261698712,1007.5630697477211,1259.4538371846513,1511.3446046215818,1763.235372058512,2015.1261394954422,2267.0169069323724,1157.6775140384543,1447.096892548068,1736.5162710576815,2025.935649567295,2315.3550280769086,2604.774406586522,939.0254268207502,1307.7645305293445,1676.5036342379387,2045.242737946533,2413.9818416551275,1019.1532763366766,1344.226520286494,1669.299764236311,1994.3730081861281,2319.4462521359455
.SPX,2008-08-29,1282.83,15.34351,13.5336,83.60733626138999,94.78852633445646,1003.2880351366798,1254.1100439208499,1504.9320527050197,1755.7540614891898,2006.5760702733596,2257.3980790575297,1137.4623160134774,1421.827895016847,1706.1934740202164,1990.5590530235856,2274.924632026955,2559.2902110303244,935.0411936537768,1302.2157576545062,1669.3903216552355,2036.5648856559649,2403.7394496566944,1001.3569686006127,1320.753830380629,1640.1506921606456,1959.547553940662,2278.9444157206785
.SPX,2008-09-30,1166.36,14.14037,12.5729,82.48440458064391,92.76777831685608,989.8128549677269,1237.2660687096586,1484.7192824515905,1732.1724961935222,1979.6257099354539,2227.078923677386,1113.213339802273,1391.5166747528413,1669.8200097034094,1948.1233446539777,2226.426679604546,2504.7300145551144,922.4826380759054,1284.7256737118091,1646.9687093477132,2009.2117449836169,2371.454780619521,980.0095525423628,1292.5973563041923,1605.185160066022,1917.7729638278515,2230.360767589681
.SPX,2008-10-31,968.75,13.923822857142858,12.678805714285716,69.5750017749641,76.40703878824098,834.9000212995691,1043.6250266244615,1252.3500319493537,1461.075037274246,1669.8000425991381,1878.5250479240306,916.8844654588918,1146.1055818236148,1375.3266981883376,1604.5478145530606,1833.7689309177836,2062.9900472825066,778.1074678032626,1083.6568619641394,1389.2062561250161,1694.755650285893,2000.3050444467697,807.1728056070654,1064.631902721407,1322.0909998357488,1579.5500969500904,1837.009194064432
.SPX,2008-11-28,896.24,13.707275714285714,12.784711428571429,65.38425422244474,70.10248178125256,784.6110506693369,980.7638133366711,1176.9165760040053,1373.0693386713394,1569.2221013386738,1765.374864006008,841.2297813750308,1051.5372267187884,1261.8446720625461,1472.152117406304,1682.4595627500617,1892.7670080938192,731.2393128179336,1018.384390153996,1305.5294674900583,1592.6745448261206,1879.819622162183,740.5707353247172,976.7861671895304,1213.0015990543436,1449.2170309191567,1685.4324627839699
.SPX,2008-12-31,903.25,13.490728571428571,12.890617142857144,66.95338915297384,70.0703457398471,803.4406698356861,1004.3008372946076,1205.1610047535291,1406.0211722124507,1606.8813396713722,1807.7415071302937,840.8441488781652,1051.0551860977064,1261.2662233172477,1471.4772605367891,1681.6882977563305,1891.8993349758716,748.788081431476,1042.8242577994952,1336.860434167514,1630.896610535533,1924.932786903552,740.2312464619929,976.3383935884326,1212.445540714872,1448.5526878413118,1684.6598349677513
.SPX,2009-01-30,825.88,13.27418142857143,12.996522857142857,62.217019139302316,63.546227639348814,746.6042296716278,933.2552870895347,1119.9063445074416,1306.5574019253486,1493.2084593432555,1679.8595167611625,762.5547316721858,953.1934145902322,1143.8320975082786,1334.470780426325,1525.1094633443715,1715.748146262418,695.817836603636,969.0535106176638,1242.2891846316918,1515.5248586457194,1788.7605326597475,671.309707362882,885.4333621009197,1099.5570168389575,1313.680671576995,1527.804326315033
.SPX,2009-02-27,735.09,13.057634285714286,13.102428571428572,56.295802433693964,56.10333962079004,675.5496292043276,844.4370365054094,1013.3244438064913,1182.2118511075732,1351.0992584086553,1519.986665709737,673.2400754494804,841.5500943118506,1009.8601131742207,1178.1701320365908,1346.4801508989608,1514.790169761331,629.596595934215,876.828329870085,1124.060063805955,1371.291797741825,1618.5235316776948,592.6821764568697,781.7264764708999,970.7707764849303,1159.8150764989605,1348.8593765129908
.SPX,2009-03-31,797.87,12.841087142857143,13.208334285714285,62.1341472979424,60.40655715860787,745.6097675753088,932.012209469136,1118.4146513629632,1304.8170932567903,1491.2195351506175,1677.6219770444447,724.8786859032944,906.098357379118,1087.3180288549415,1268.5377003307651,1449.7573718065887,1630.9770432824125,694.891020980385,967.7627504701651,1240.6344799599453,1513.5062094497255,1786.3779389395056,638.1418648340681,841.6861706007579,1045.2304763674479,1248.7747821341377,1452.3190879008275
.SPX,2009-04-30,872.81,12.62454,13.31424,69.13598436061828,65.55462422188573,829.6318123274193,1037.0397654092742,1244.447718491129,1451.855671572984,1659.2636246548386,1866.6715777366935,786.6554906626288,983.3193633282859,1179.9832359939433,1376.6471086596005,1573.3109813252577,1769.9748539909147,773.197619152406,1076.819000355219,1380.4403815580322,1684.061762760845,1987.6831439636583,692.5266414308393,913.4177351246067,1134.308828818374,1355.1999225121413,1576.0910162059085
.SPX,2009-05-29,919.14,13.3366,14.05667,68.91861493933986,65.38817515101371,827.0233792720783,1033.7792240900978,1240.5350689081174,1447.290913726137,1654.0467585441565,1860.8026033621763,784.6581018121645,980.8226272652057,1176.9871527182468,1373.151678171288,1569.316203624329,1765.4807290773701,770.7666200053866,1073.4333897344472,1376.100159463508,1678.7669291925686,1981.4336989216292,690.7682541715344,911.098485565416,1131.4287169592976,1351.7589483531792,1572.0891797470608
.SPX,2009-06-30,919.32,13.31819,14.13934,69.02739786712759,65.01859351285138,828.328774405531,1035.410968006914,1242.4931616082965,1449.5753552096794,1656.657548811062,1863.739742412445,780.2231221542165,975.2789026927708,1170.3346832313248,1365.390463769879,1560.446244308433,1755.5020248469873,771.9832180121665,1075.1277248139204,1378.2722316156742,1681.4167384174277,1984.5612452191815,686.8639509488547,905.9488500228302,1125.0337490968056,1344.1186481707814,1563.203547244757
.SPX,2009-07-31,987.48,14.97244,14.81643,65.95317797232782,66.64763374173131,791.4381356679339,989.2976695849173,1187.1572035019008,1385.0167374188843,1582.8762713358678,1780.7358052528512,799.7716049007757,999.7145061259697,1199.6574073511636,1399.6003085763575,1599.5432098015515,1799.4861110267454,737.6019977924378,1027.2455918754024,1316.8891859583673,1606.5327800413318,1896.1763741242967,704.0733205677458,928.6473896598495,1153.2214587519532,1377.7955278440568,1602.3695969361606
.SPX,2009-08-31,1020.62,16.004,15.3295,63.77280679830042,66.5788186176979,765.2736815796051,956.5921019745064,1147.9105223694075,1339.2289427643088,1530.5473631592101,1721.8657835541114,798.9458234123749,998.6822792654685,1198.4187351185624,1398.155190971656,1597.8916468247498,1797.6281026778433,713.2173330448735,993.2854894810707,1273.3536459172678,1553.421802353465,1833.489958789662,703.3463496287438,927.6885411349284,1152.0307326411128,1376.3729241472975,1600.715115653482
.SPX,2009-09-30,1057.08,16.93955,15.84074,62.40307446183635,66.7317309671139,748.8368935420361,936.0461169275452,1123.2553403130541,1310.4645636985633,1497.6737870840723,1684.8830104695814,800.7807716053669,1000.9759645067086,1201.1711574080502,1401.366350309392,1601.5615432107338,1801.7567361120755,697.8986275802073,971.9513923542836,1246.00415712836,1520.0569219024362,1794.1096866765126,704.9617333950505,929.8191742296035,1154.6766150641567,1379.5340558987098,1604.3914967332628
.SPX,2009-10-30,1036.19,17.16637,15.28027,60.361625666929,67.81228342169346,724.339508003148,905.424385003935,1086.5092620047221,1267.594139005509,1448.679016006296,1629.763893007083,813.7474010603216,1017.184251325402,1220.6211015904823,1424.0579518555628,1627.4948021206433,1830.9316523857235,675.0676320799388,940.1550583476372,1205.2424846153358,1470.3299108830342,1735.4173371507327,716.3768146519727,944.8752558937233,1173.373697135474,1401.8721383772245,1630.3705796189752
.SPX,2009-11-30,1095.63,18.40006,16.07089,59.54491452745263,68.17481794723255,714.5389743294315,893.1737179117895,1071.8084614941474,1250.4432050765054,1429.077948658863,1607.712692241221,818.0978153667907,1022.6222692084883,1227.146723050186,1431.6711768918835,1636.1956307335813,1840.720084575279,665.9337618614353,927.4344746903245,1188.9351875192137,1450.4359003481027,1711.936613176992,720.206671360853,949.9266991618831,1179.6467269629134,1409.3667547639434,1639.0867825649736
.SPX,2009-12-31,1115.1,18.84161,16.31718,59.18284053220505,68.33901446205778,710.1940863864606,887.7426079830757,1065.291129579691,1242.839651176306,1420.3881727729213,1597.9366943695363,820.0681735446933,1025.0852169308666,1230.10226031704,1435.1193037032133,1640.1363470893866,1845.15339047556,661.8844270082253,921.7950358189049,1181.7056446295846,1441.616253440264,1701.5268622509439,721.941262357236,952.2145623060507,1182.4878622548654,1412.76116220368,1643.0344621524948
.SPX,2010-01-29,1073.87,16.68992,13.35934,64.3424294424419,80.38346205725732,772.1091533093028,965.1364416366284,1158.1637299639542,1351.1910182912798,1544.2183066186055,1737.2455949459313,964.6015446870879,1205.7519308588599,1446.9023170306318,1688.0527032024038,1929.2030893741758,2170.3534755459477,719.5878342583685,1002.1575767438293,1284.72731922929,1567.2970617147507,1849.8668042002116,849.1802014862405,1120.038147199109,1390.8960929119776,1661.754038624846,1932.6119843377144
.SPX,2010-02-26,1104.49,16.49618,13.149256,66.95428881110658,83.99638732411933,803.451465733279,1004.3143321665987,1205.1771985999185,1406.040065033238,1606.902931466558,1807.7657978998777,1007.9566478894319,1259.94580986179,1511.9349718341477,1763.9241338065058,2015.9132957788638,2267.902457751222,748.7981429577958,1042.838270313819,1336.8783976698423,1630.9185250258654,1924.958652381889,887.3475623780027,1170.3795236253018,1453.4114848726008,1736.4434461198998,2019.4754073671988
.SPX,2010-03-31,1169.43,17.48181,12.939172,66.89410307056306,90.37904434688713,802.7292368467567,1003.411546058446,1204.093855270135,1404.7761644818243,1605.4584736935135,1806.1407829052027,1084.5485321626456,1355.6856652033068,1626.8227982439682,1897.9599312846296,2169.0970643252913,2440.2341973659522,748.1250423760142,1041.9008547325254,1335.6766670890368,1629.452479445548,1923.2282918020594,954.7746902709372,1259.3134804744868,1563.8522706780366,1868.3910608815863,2172.929851085136
.SPX,2010-04-30,1186.69,17.03038,12.729088,69.680770481927,93.22663179011725,836.169245783124,1045.211557228905,1254.253868674686,1463.296180120467,1672.338491566248,1881.380803012029,1118.719581481407,1398.399476851759,1678.0793722221106,1957.7592675924623,2237.439162962814,2517.119058333166,779.2903556027329,1085.3042494187907,1391.3181432348488,1697.3320370509064,2003.3459308669644,984.8569337686037,1298.9908778181232,1613.1248218676428,1927.2587659171627,2241.392709966682
.SPX,2010-05-28,1089.41,15.73889,12.519004,69.21771484520193,87.02050099193195,830.6125781424231,1038.2657226780289,1245.9188672136347,1453.5720117492403,1661.2251562848462,1868.878300820452,1044.2460119031834,1305.3075148789794,1566.3690178547752,1827.430520830571,2088.492023806367,2349.553526782163,774.1116701589357,1078.0919834409715,1382.0722967230072,1686.0526100050427,1990.0329232870786,919.2946493536946,1212.5165824521996,1505.7385155507045,1798.9604486492096,2092.1823817477148
