Instrument,Date,Price,PE,Forward_PE,EPS,Forward_EPS,Band_15x,Band_20x,Band_25x,Band_30x,Band_35x,Band_40x,Band_fwd_15x,Band_fwd_20x,Band_fwd_25x,Band_fwd_30x,Band_fwd_35x,Band_fwd_40x,SD_minus_2,SD_minus_1,SD_mean,SD_plus_1,SD_plus_2,SD_fwd_minus_2,SD_fwd_minus_1,SD_fwd_mean,SD_fwd_plus_1,SD_fwd_plus_2
.IXIC,2014-03-31,4198.994,21.06483,21.363476666666667,199.33671432430262,196.55012456617936,2990.0507148645393,3986.7342864860525,4983.417858107566,5980.1014297290785,6976.785001350591,7973.468572972105,2948.2518684926904,3931.0024913235875,4913.753114154484,5896.503736985381,6879.254359816277,7862.004982647175,3238.174700477214,4058.3730104579363,4878.571320438658,5698.769630419381,6518.9679404001035,3474.6323644042814,4014.006814319159,4553.381264234036,5092.755714148914,5632.130164063792
.IXIC,2014-04-30,4114.556,21.23827,21.354088333333333,193.7331053800521,192.68235364453628,2905.9965807007816,3874.6621076010424,4843.327634501303,5811.993161401563,6780.6586883018235,7749.324215202085,2890.235304668044,3853.6470728907257,4817.058841113407,5780.470609336088,6743.88237755877,7707.294145781451,3147.1454850306363,3944.2869757924477,4741.428466554259,5538.569957316071,6335.711448077882,3406.2575310018337,3935.0180125060447,4463.778494010256,4992.538975514467,5521.299457018678
.IXIC,2014-05-30,4242.618,21.41171,21.3447,198.1447535017054,198.76681330728474,2972.171302525581,3962.895070034108,4953.6188375426345,5944.342605051162,6935.066372559689,7925.790140068216,2981.502199609271,3975.336266145695,4969.170332682118,5963.004399218542,6956.838465754966,7950.67253229139,3218.81159723365,4034.10542057441,4849.399243915171,5664.693067255931,6479.986890596691,3513.8192052096756,4059.276710391016,4604.734215572356,5150.191720753697,5695.649225935038
.IXIC,2014-06-30,4408.178,21.89716,21.33531166666667,201.3127729806057,206.61418351282578,3019.6915947090856,4026.255459612114,5032.819324515142,6039.383189418171,7045.947054321199,8052.510919224228,3099.212752692387,4132.2836702565155,5165.354587820644,6198.425505384774,7231.496422948902,8264.567340513031,3270.2752754725925,4098.604350404551,4926.93342533651,5755.262500268467,6583.591575200426,3652.545784761926,4219.538107065537,4786.530429369147,5353.522751672758,5920.5150739763685
.IXIC,2014-07-31,4369.773,21.27426,21.325923333333336,205.4018800183884,204.9042815965608,3081.028200275826,4108.037600367768,5135.04700045971,6162.056400551652,7189.065800643594,8216.075200735537,3073.564223948412,4098.085631931216,5122.60703991402,6147.128447896824,7171.6498558796275,8196.171263862432,3336.701789033707,4181.856056921656,5027.010324809606,5872.164592697554,6717.318860585504,3622.317971112229,4184.61796667461,4746.917962236992,5309.217957799373,5871.517953361755
.IXIC,2014-08-29,4580.271,22.43462,21.316535000000002,204.16084604954307,214.8693959876687,3062.412690743146,4083.2169209908616,5104.021151238577,6124.825381486292,7145.629611734007,8166.433841981723,3223.0409398150305,4297.387919753374,5371.734899691717,6446.081879630061,7520.428859568405,8594.775839506749,3316.5415048935274,4156.589367936157,4996.637230978788,5836.685094021418,6676.732957064048,3798.4822399202903,4388.128583417612,4977.774926914934,5567.4212704122565,6157.0676139095785
.IXIC,2014-09-30,4493.39,22.45641,21.307146666666668,200.09387074781765,210.8865194526281,3001.4080612172647,4001.877414956353,5002.346768695441,6002.8161224345295,7003.285476173618,8003.754829912706,3163.297791789422,4217.730389052562,5272.162986315702,6326.595583578844,7381.028180841984,8435.460778105124,3250.4745158084797,4073.7882499651405,4897.101984121801,5720.415718278462,6543.729452435123,3728.0725582036107,4306.789059530097,4885.5055608565835,5464.22206218307,6042.938563509557
.IXIC,2014-10-31,4630.741,21.12407,21.297758333333334,219.21632526307667,217.42856349122815,3288.24487894615,4384.326505261533,5480.408131576916,6576.4897578923,7672.571384207684,8768.653010523067,3261.4284523684223,4348.5712698245625,5435.714087280704,6522.856904736845,7609.999722192985,8697.142539649125,3561.1139714262586,4463.1096730732725,5365.105374720287,6267.101076367302,7169.096778014316,3843.723453851983,4440.39268562027,5037.061917388556,5633.731149156843,6230.400380925129
.IXIC,2014-11-28,4791.63,22.05199,21.28837,217.2878728858484,225.08205184333042,3259.318093287726,4345.757457716968,5432.19682214621,6518.636186575452,7605.075551004694,8691.514915433936,3376.2307776499565,4501.641036866608,5627.05129608326,6752.461555299913,7877.871814516565,9003.282073733217,3529.7867484398485,4423.847567714378,5317.908386988908,6211.969206263438,7106.030025537967,3979.0225709983156,4596.69456773028,5214.366564462244,5832.038561194208,6449.710557926173
.IXIC,2014-12-31,4736.053,21.72973,21.278981666666667,217.95268510009097,222.56953242358324,3269.2902765013646,4359.053702001819,5448.817127502274,6538.580553002729,7628.343978503184,8718.107404003638,3338.542986353749,4451.3906484716645,5564.238310589581,6677.085972707498,7789.933634825414,8902.781296943329,3540.5864553579936,4437.38273586667,5334.179016375347,6230.975296884023,7127.771577392699,3934.606006463866,4545.383126975743,5156.16024748762,5766.937367999497,6377.714488511374
.IXIC,2015-01-30,4635.24,21.40083,21.269593333333333,216.5915994846929,217.9280030114978,3248.8739922703935,4331.831989693857,5414.789987117322,6497.747984540787,7580.705981964251,8663.663979387715,3268.920045172467,4358.5600602299555,5448.200075287445,6537.840090344934,7627.480105402423,8717.120120459911,3518.4759624670805,4409.67186912956,5300.86777579204,6192.06368245452,7083.259589116999,3852.5525946374273,4450.592392398006,5048.632190158585,5646.671987919163,6244.711785679742
