Instrument,Date,Price,PE,Y1_PE,Y2_PE,Forward_PE,EPS,Forward_EPS,Band_10x,Band_13x,Band_16x,Band_19x,Band_22x,Band_25x,Band_fwd_10x,Band_fwd_13x,Band_fwd_16x,Band_fwd_19x,Band_fwd_22x,Band_fwd_25x,SD_minus_2,SD_minus_1,SD_mean,SD_plus_1,SD_plus_2,SD_fwd_minus_2,SD_fwd_minus_1,SD_fwd_mean,SD_fwd_plus_1,SD_fwd_plus_2
.DJI,2006-10-20,12002.36898,17.05596,15.512,13.9018,14.219428493150684,703.7052725264365,844.0823754471838,7037.052725264365,9148.168542843674,11259.284360422984,13370.400178002294,15481.515995581603,17592.63181316091,8440.823754471838,10973.07088081339,13505.318007154941,16037.565133496493,18569.812259838043,21102.059386179597,7839.8014782499085,10277.885632310856,12715.969786371801,15154.05394043275,17592.138094493694,8713.701238546826,10882.928513072176,13052.155787597527,15221.383062122879,17390.610336648228
.DJI,2006-10-27,12090.25738,17.03218,15.49511,14.06452,14.319282602739726,709.8479102498916,844.3340155663075,7098.479102498915,9228.022833248591,11357.566563998265,13487.11029474794,15616.654025497615,17746.19775624729,8443.340155663074,10976.342202361997,13509.34424906092,16042.346295759842,18575.348342458765,21108.350389157687,7908.235042960607,10367.601214198894,12826.967385437181,15286.333556675469,17745.699727913754,8716.298990711139,10886.17296113448,13056.046931557821,15225.920901981162,17395.7948724045
.DJI,2006-11-03,11986.03999,16.87853,15.35249,13.9479,14.171095123287673,710.1353014747136,845.8090137510316,7101.3530147471365,9231.758919171278,11362.164823595418,13492.570728019558,15622.9766324437,17753.38253686784,8458.090137510315,10995.51717876341,13532.944220016505,16070.3712612696,18607.798302522693,21145.22534377579,7911.4367955083835,10371.798673356541,12832.160551204697,15292.522429052857,17752.88430690101,8731.525814399141,10905.190417567876,13078.855020736608,15252.519623905344,17426.184227074074
.DJI,2006-11-10,12108.42738,16.8362,15.45067,14.10628,14.294126273972603,719.1900416958695,847.0911161633975,7191.900416958695,9349.470542046303,11507.040667133911,13664.61079222152,15822.180917309128,17979.751042396736,8470.911161633974,11012.184510124167,13553.45785861436,16094.731207104553,18636.004555594744,21177.27790408494,8012.313353553954,10504.04663007457,12995.779906595186,15487.513183115803,17979.24645963642,8744.761320439246,10921.720828942503,13098.680337445761,15275.639845949021,17452.599354452275
.DJI,2006-11-17,12342.55631,17.05842,15.69426,14.38581,14.543540958904108,723.5462786119698,848.6623955525369,7235.462786119698,9406.101621955608,11576.740457791517,13747.379293627426,15918.018129463335,18088.656965299244,8486.623955525369,11032.61114218298,13578.59832884059,16124.5855154982,18670.572702155812,21216.559888813423,8060.845081178841,10567.67114243638,13074.49720369392,15581.323264951461,18088.149326209,8760.982082248178,10941.979658842853,13122.977235437527,15303.974812032204,17484.972388626877
.DJI,2006-11-24,12280.16894,17.00226,15.67268,14.29892,14.4381778630137,722.2668598174596,850.5345381191158,7222.668598174596,9389.469177626976,11556.269757079353,13723.070336531731,15889.870915984111,18056.67149543649,8505.345381191159,11056.948995548506,13608.552609905853,16160.1562242632,18711.75983862055,21263.363452977897,8046.591401764886,10548.984739819849,13051.378077874813,15553.771415929778,18056.16475398474,8780.308739782631,10966.117579869298,13151.926419955966,15337.735260042635,17523.544100129297
.DJI,2006-12-01,12194.12836,16.90001,15.5615,14.19487,14.307195753424658,721.5456298546569,852.3073682752358,7215.456298546569,9380.093188110539,11544.73007767451,13709.366967238482,15874.003856802452,18038.64074636642,8523.073682752358,11079.995787578066,13636.917892403773,16193.839997229481,18750.76210205519,21307.684206880895,8038.5563621690635,10538.450899358957,13038.34543654885,15538.239973738746,18038.134510928638,8798.610167198329,10988.975045462808,13179.33992372729,15369.704801991771,17560.06968025625
.DJI,2006-12-08,12307.48722,17.06149,15.68794,14.32516,14.411033808219177,721.3606326293894,854.0322216842319,7213.606326293894,9377.688224182062,11541.770122070231,13705.8520199584,15869.933917846567,18034.015815734736,8540.32221684232,11102.418881895015,13664.51554694771,16226.612212000406,18788.7088770531,21350.805542105798,8036.49535512997,10535.748943870167,13035.002532610362,15534.25612135056,18033.509710090755,8816.416317075962,11011.213936940301,13206.011556804639,15400.80917666898,17595.606796533313
.DJI,2006-12-15,12445.52065,17.26022,15.86505,14.48729,14.54768495890411,721.0522606316722,855.498361777662,7210.522606316722,9373.679388211738,11536.836170106755,13699.992952001772,15863.14973389679,18026.306515791806,8554.98361777662,11121.478703109606,13687.973788442592,16254.468873775579,18820.963959108565,21387.45904444155,8033.059861127098,10531.245052470624,13029.43024381415,15527.615435157675,18025.8006265012,8831.55169618068,11030.11718417194,13228.682672163202,15427.248160154464,17625.813648145722
.DJI,2006-12-22,12343.21729,17.1138,15.72413,14.36843,14.401858219178084,721.2435163435356,857.0572701211073,7212.435163435356,9376.165712465963,11539.89626149657,13703.626810527176,15867.357359557784,18031.08790858839,8570.572701211073,11141.744511574396,13712.916321937717,16284.088132301038,18855.25994266436,21426.431753027682,8035.190592373728,10534.038415558554,13032.886238743382,15531.734061928211,18030.581885113035,8847.644748183886,11050.216511623434,13252.788275062983,15455.360038502533,17657.93180194208
