Instrument,Date,Price,PE,Y1_PE,Y2_PE,Forward_PE
.IXIC,2008-08-29,2367.52,20.57347,18.84355,15.85861,16.869901147540986
.IXIC,2008-09-05,2255.88,19.542,17.90457,15.06593,15.973364098360655
.IXIC,2008-09-12,2261.27,19.63922,17.99953,15.18773,16.03280650273224
.IXIC,2008-09-19,2273.9,19.58874,17.97238,15.24756,16.01438092896175
.IXIC,2008-09-26,2183.34,18.84497,17.32681,14.75228,15.42756655737705
.IXIC,2008-10-03,1947.39,16.83828,15.54332,13.28157,13.831558387978141
.IXIC,2008-10-10,1649.51,14.31968,13.27367,11.39979,11.819621038251366
.IXIC,2008-10-17,1711.29,14.68584,13.88031,12.08658,12.454147622950819
.IXIC,2008-10-24,1552.03,13.35639,12.6052,11.25614,11.506785027322405
.IXIC,2008-10-31,1720.95,14.89916,14.05593,12.71778,12.940805
.IXIC,2008-11-07,1647.4,14.30408,13.7133,12.48376,12.665167540983607
.IXIC,2008-11-14,1516.85,11.97339,12.77996,11.90467,12.0170706284153
.IXIC,2008-11-21,1384.35,12.17947,11.78315,11.03071,11.112943879781419
.IXIC,2008-11-28,1535.57,13.44647,12.99046,12.23799,12.305835655737706
.IXIC,2008-12-05,1509.31,13.24136,12.85619,12.21226,12.258003661202187
.IXIC,2008-12-12,1540.72,12.83643,12.85841,12.63273,12.644445628415301
.IXIC,2008-12-19,1564.32,12.96848,13.11537,12.94666,12.952191475409837
.IXIC,2008-12-26,1530.24,12.70145,12.85085,12.72334,12.725081939890712
.IXIC,2009-01-02,1632.21,13.31954,13.51566,,13.51566
.IXIC,2009-01-09,1571.59,12.79163,13.16377,,13.16377
.IXIC,2009-01-16,1529.33,12.59014,13.0759,,13.0759
.IXIC,2009-01-23,1477.29,12.30392,12.96344,,12.96344
.IXIC,2009-01-30,1476.42,12.43377,13.2154,,13.2154
.IXIC,2009-02-06,1591.71,14.02962,14.47526,,14.47526
.IXIC,2009-02-13,1534.36,14.00788,14.0895,,14.0895
.IXIC,2009-02-20,1441.23,13.6991,13.32724,12.4971,13.211247835616438
.IXIC,2009-02-27,1377.84,13.2349,12.85771,11.77546,12.685736027397262
.IXIC,2009-03-06,1293.85,12.52583,12.20999,11.06297,12.00572616438356
.IXIC,2009-03-13,1431.5,3.78568,13.57537,12.31798,13.32733690410959
.IXIC,2009-03-20,1457.27,14.06907,13.84801,12.44138,13.543561315068493
.IXIC,2009-03-27,1545.2,15.12885,14.7108,13.19052,14.35259704109589
.IXIC,2009-04-03,1621.87,15.87443,15.47385,13.83803,15.057052027397262
.IXIC,2009-04-09,1652.54,16.18741,15.8323,14.2123,15.392902739726027
.IXIC,2009-04-17,1673.07,16.39773,15.90765,14.33477,15.44655915068493
.IXIC,2009-04-24,1694.29,16.88483,16.21637,14.54694,15.69495898630137
.IXIC,2009-05-01,1719.2,17.29335,16.45713,14.37731,15.767655424657534
.IXIC,2009-05-08,1739.0,17.63328,16.6087,15.021,16.051917534246574
.IXIC,2009-05-15,1680.14,16.12189,16.1051,14.44225,15.490073287671233
.IXIC,2009-05-22,1692.01,16.20904,16.16722,14.48528,15.512876219178082
.IXIC,2009-05-29,1774.33,16.93898,16.91781,15.16899,16.2039081369863
.IXIC,2009-06-05,1849.42,17.66212,17.6552,15.78533,16.856022684931506
.IXIC,2009-06-12,1858.8,17.72184,17.70582,15.814,16.860979835616437
.IXIC,2009-06-19,1827.47,17.46002,17.45691,15.50633,16.548420684931507
.IXIC,2009-06-26,1838.22,17.58018,17.54276,15.48626,16.545498356164384
.IXIC,2009-07-02,1796.52,17.18428,17.1864,15.12384,16.152294575342463
.IXIC,2009-07-10,1756.03,16.82575,16.80411,14.80761,15.759366164383563
.IXIC,2009-07-17,1886.61,18.45184,17.85635,15.72229,16.698695534246575
.IXIC,2009-07-24,1965.96,19.34407,18.78314,16.05423,17.250464520547943
.IXIC,2009-07-31,1978.5,19.40833,18.63241,16.14277,17.186372520547945
.IXIC,2009-08-07,2000.25,20.4082,18.78935,16.16418,17.214248
.IXIC,2009-09-25,2090.92,21.16153,19.53705,16.68408,17.442266547945206
.IXIC,2009-10-02,2048.11,20.77408,19.11909,16.30606,16.999683835616437
.IXIC,2009-10-09,2139.28,21.65305,19.91527,17.01572,17.6750697260274
.IXIC,2009-10-16,2156.8,21.80886,19.90879,16.95454,17.569671506849318
.IXIC,2009-10-23,2154.47,21.92447,19.4049,16.85556,17.337490027397262
.IXIC,2009-10-30,2045.11,20.86239,18.60987,15.82558,16.29852789041096
.IXIC,2009-12-04,2194.35,22.18187,20.01805,16.79084,17.02956512328767
.IXIC,2009-12-11,2190.31,22.09935,19.93254,16.72845,16.904016575342464
.IXIC,2009-12-18,2211.69,22.27172,20.00476,16.80917,16.92298553424658
.IXIC,2009-12-24,2285.69,22.97564,20.61492,17.33767,17.40052136986301
.IXIC,2009-12-31,2269.15,22.898,20.52885,17.22442,17.22442
.IXIC,2010-01-08,2317.17,23.2693,17.48766,,17.48766
.IXIC,2010-01-15,2287.99,22.65911,17.1855,,17.1855
.IXIC,2010-01-22,2205.29,21.50272,16.46853,,16.46853
.IXIC,2010-01-29,2147.35,19.82295,15.54182,,15.54182
.IXIC,2010-02-05,2141.12,0.37592,15.38699,,15.38699
.IXIC,2010-02-12,2183.53,20.71494,15.65191,,15.65191
.IXIC,2010-02-19,2243.87,21.08904,16.06843,14.3625,15.83474095890411
.IXIC,2010-02-26,2238.26,20.99449,16.03555,12.52699,15.487637890410959
.IXIC,2010-03-05,2326.35,21.60157,16.59227,13.12345,15.984038547945207
.IXIC,2010-03-12,2367.66,21.99265,16.87481,13.34115,16.187440520547945
.IXIC,2010-03-19,2374.41,22.11608,16.94892,13.40188,16.190922410958905
.IXIC,2010-03-26,2395.13,22.29116,17.05908,13.46422,16.221920821917806
.IXIC,2010-04-01,2402.58,22.29727,17.08828,13.46231,16.18427104109589
.IXIC,2010-04-09,2454.05,22.43616,17.35912,13.54826,16.325489479452056
.IXIC,2010-04-16,2481.26,22.35297,17.39544,13.61914,16.298761095890413
.IXIC,2010-04-23,2530.15,21.82335,17.48764,13.7269,16.323356109589042
.IXIC,2010-04-30,2461.19,21.10412,16.95021,13.53038,15.825882328767122
.IXIC,2010-05-07,2265.64,19.33475,15.52059,12.50996,14.473055726027397
.IXIC,2010-05-14,2346.85,20.04343,15.96831,12.96243,14.864781452054793
.IXIC,2010-05-21,2229.04,18.16565,15.18854,12.30661,14.075246493150685
.IXIC,2010-05-28,2257.04,19.16061,15.35265,12.47325,14.185112465753427
.IXIC,2011-01-14,2755.3,18.22309,14.84981,,14.84981
.IXIC,2011-01-21,2689.54,17.58489,14.35315,,14.35315
.IXIC,2011-01-28,2686.89,17.45588,14.26656,,14.26656
.IXIC,2011-02-04,2769.3,18.06022,14.64369,,14.64369
.IXIC,2011-02-11,2809.44,18.28262,14.86079,,14.86079
.IXIC,2011-02-18,2833.95,18.41804,14.90118,11.03822,14.382590849315068
.IXIC,2011-02-25,2781.05,17.99429,14.67018,11.25094,14.145584273972602
.IXIC,2011-03-04,2784.67,18.93964,14.66664,11.37149,14.09788808219178
.IXIC,2011-03-11,2715.61,18.4345,14.28969,10.96789,13.652632465753424
.IXIC,2011-03-18,2643.67,17.9433,13.91696,10.75771,13.25048808219178
.IXIC,2011-03-25,2743.06,18.56969,14.43583,11.14299,13.678025726027396
.IXIC,2011-04-01,2789.6,18.83624,14.69448,11.3366,13.85730991780822
.IXIC,2011-04-08,2780.41,18.53991,14.61276,11.24453,13.708413315068492
.IXIC,2011-04-15,2764.65,18.3837,14.53677,11.20134,13.577262739726027
.IXIC,2011-04-21,2820.16,18.45004,14.73382,11.391,13.717236383561644
.IXIC,2011-04-29,2873.54,18.58388,14.70706,11.31966,13.602674794520548
.IXIC,2011-05-06,2827.56,18.17432,14.45418,11.17718,13.322941643835616
.IXIC,2011-05-13,2828.47,18.19081,14.45333,11.20553,13.26988506849315
.IXIC,2011-05-20,2803.32,17.95637,14.28755,11.1004,13.065081506849314
.IXIC,2011-05-27,2796.86,17.88503,14.32015,11.04066,12.999369095890412
.IXIC,2011-06-03,2732.78,17.45902,14.03861,10.80269,12.673317726027395
.IXIC,2011-06-10,2643.73,16.8969,13.57635,10.50753,12.22270610958904
.IXIC,2011-06-17,2616.48,16.75775,13.43119,10.40448,12.038074164383563
.IXIC,2011-06-24,2652.89,16.98031,13.66784,10.64743,12.219698219178083
.IXIC,2011-07-01,2816.03,17.47406,14.14183,10.95581,12.553184410958906
.IXIC,2011-07-08,2859.81,18.28023,14.81443,11.49517,13.09568989041096
.IXIC,2011-07-15,2789.8,17.77572,14.41385,11.15988,12.666512684931506
.IXIC,2011-07-22,2858.83,17.69543,14.70431,11.16688,12.736917424657534
.IXIC,2011-07-29,2756.38,16.15808,13.02792,10.54846,11.601381369863013
.IXIC,2011-08-05,2532.41,14.84229,12.51071,9.76731,10.879702328767124
.IXIC,2011-08-12,2507.98,14.73756,12.52081,9.72189,10.803116630136987
.IXIC,2011-08-19,2341.84,13.71186,11.65641,9.09292,10.034036876712328
.IXIC,2011-08-26,2479.85,14.49412,12.40117,9.67346,10.622553616438356
.IXIC,2011-09-02,2480.33,14.49844,12.44172,9.78203,10.656448630136987
.IXIC,2011-09-09,2467.99,14.39204,12.40497,9.77632,10.590121232876712
.IXIC,2011-09-16,2622.31,15.34266,13.12773,10.33326,11.144804712328767
.IXIC,2011-09-23,2483.23,14.51034,12.45891,9.81537,10.532384958904109
.IXIC,2011-09-30,2415.4,14.14334,12.12311,9.539,10.190337315068493
.IXIC,2011-10-07,2479.35,14.51975,12.48551,9.90492,10.505879315068494
.IXIC,2011-10-14,2667.85,15.59933,13.36535,10.57176,11.168746356164382
.IXIC,2011-10-21,2637.46,15.18646,13.14233,10.44136,10.966754164383563
.IXIC,2011-10-28,2737.15,15.81943,13.64064,10.87635,11.361047424657535
