Instrument,Date,Price,PE,Y1_PE,Y2_PE,Forward_PE,EPS,Forward_EPS,Band_12x,Band_15x,Band_18x,Band_21x,Band_24x,Band_27x,Band_fwd_12x,Band_fwd_15x,Band_fwd_18x,Band_fwd_21x,Band_fwd_24x,Band_fwd_27x,SD_minus_2,SD_minus_1,SD_mean,SD_plus_1,SD_plus_2,SD_fwd_minus_2,SD_fwd_minus_1,SD_fwd_mean,SD_fwd_plus_1,SD_fwd_plus_2
.SPX,2011-12-09,1255.19,13.71981,12.78427,11.53636,12.101417857534248,91.48741855754562,103.7225567100411,1097.8490226905474,1372.3112783631843,1646.7735340358213,1921.235789708458,2195.6980453810947,2470.160301053732,1244.6706805204933,1555.8383506506166,1867.0060207807398,2178.173690910863,2489.3413610409866,2800.5090311711097,1013.3146693358524,1419.9011816628624,1826.4876939898722,2233.0742063168823,2639.6607186438923,1068.8702542616163,1382.3359896504,1695.801725039184,2009.2674604279678,2322.7331958167515
.SPX,2011-12-16,1219.66,13.45634,12.48226,11.28541,12.082174286027398,90.63831621376987,100.94706226928817,1087.6597945652384,1359.574743206548,1631.4896918478576,1903.4046404891672,2175.3195891304767,2447.2345377717866,1211.364747231458,1514.2059340393225,1817.047120847187,2119.8883076550514,2422.729494462916,2725.5706812707804,1003.9100115776467,1406.722960654019,1809.535909730391,2212.348858806763,2615.161807883135,1040.2685349954531,1345.346293520436,1650.4240520454189,1955.5018105704019,2260.579569095385
.SPX,2011-12-23,1265.33,13.94504,12.94987,11.72898,12.062930714520549,90.73692151474646,104.89407839148743,1088.8430581769576,1361.0538227211969,1633.2645872654361,1905.4753518096757,2177.686116353915,2449.8968808981544,1258.728940697849,1573.4111758723113,1888.0934110467738,2202.775646221236,2517.457881395698,2832.1401165701604,1005.0021639143202,1408.253332650326,1811.5045013863314,2214.755670122337,2618.0068388583422,1080.9428903133971,1397.9491468486572,1714.9554033839172,2031.9616599191772,2348.9679164544373
.SPX,2011-12-30,1257.6,13.86017,12.87519,11.6619,12.043687143013699,90.73481782690976,104.41984959145243,1088.8178139229171,1361.0222674036463,1633.2267208843757,1905.431174365105,2177.6356278458343,2449.8400813265634,1253.0381950974293,1566.2977438717865,1879.5572926461439,2192.816841420501,2506.0763901948585,2819.3359389692155,1004.9788634673491,1408.2206830369444,1811.4625026065396,2214.7043221761346,2617.94614174573,1076.0559199749334,1391.628983150324,1707.2020463257147,2022.7751095011054,2338.348172676496
.SPX,2012-01-06,1277.81,14.06765,11.86573,,12.02444357150685,90.8332237438378,106.26770314993215,1089.9986849260536,1362.498356157567,1634.9980273890806,1907.4976986205938,2179.997369852107,2452.497041083621,1275.2124377991859,1594.015547248982,1912.8186566987786,2231.6217661485753,2550.4248755983717,2869.2279850481677,1006.0688074262544,1409.747960556977,1813.4271136876994,2217.106266818422,2620.7854199491444,1095.0982167090174,1416.25578139471,1737.4133460804028,2058.5709107660955,2379.728475451788
.SPX,2012-01-13,1289.09,14.21584,12.0052,,12.0052,90.67983320014856,107.37763635757837,1088.1579984017828,1360.1974980022285,1632.2369976026741,1904.2764972031198,2176.3159968035657,2448.3554964040113,1288.5316362909405,1610.6645453636754,1932.7974544364106,2254.9303635091455,2577.063272581881,2899.196181654616,1004.369853728485,1407.3673117456515,1810.3647697628176,2213.362227779984,2616.35968579715,1106.5361780117528,1431.0481338752477,1755.5600897387428,2080.0720456022377,2404.584001465733
.SPX,2012-01-20,1315.38,14.47514,12.29929,,12.29929,90.87165996321971,106.94763681480802,1090.4599195586366,1363.0748994482956,1635.6898793379548,1908.304859227614,2180.919839117273,2453.534819006932,1283.3716417776964,1604.2145522221203,1925.0574626665443,2245.9003731109683,2566.7432835553927,2887.5861939998167,1006.4945270011159,1410.344497591025,1814.1944681809339,2218.0444387708426,2621.8944093607515,1102.1049941382373,1425.3174243520884,1748.5298545659396,2071.7422847797907,2394.9547149936416
.SPX,2012-01-27,1316.33,14.23095,12.28606,,12.28606,92.49768989420944,107.14012466160834,1109.9722787305134,1387.4653484131416,1664.95841809577,1942.4514877783984,2219.9445574610268,2497.437627143655,1285.6814959393,1607.1018699241251,1928.52224390895,2249.942617893775,2571.3629918786,2892.7833658634254,1024.5044348969723,1435.5807744128401,1846.657113928708,2257.733453444576,2668.8097929604437,1104.0885986720793,1427.8827571653378,1751.6769156585963,2075.4710741518547,2399.265232645113
.SPX,2012-02-03,1344.9,14.60192,12.58761,10.90808,12.431588087431694,92.104326006443,108.18408642092082,1105.251912077316,1381.564890096645,1657.877868115974,1934.190846135303,2210.503824154632,2486.816802173961,1298.2090370510498,1622.7612963138124,1947.3135555765748,2271.8658148393374,2596.4180741020996,2920.970333364862,1020.147536384091,1429.4756961641656,1838.80385594424,2248.1320157243144,2657.4601755043886,1114.8467182799016,1441.7958919499983,1768.7450656200951,2095.694239290192,2422.6434129602885
.SPX,2012-02-10,1342.64,14.62816,12.58132,11.07297,12.412351830601091,91.78461269223197,108.16966988398525,1101.4153523067837,1376.7691903834796,1652.1230284601756,1927.4768665368715,2202.8307046135674,2478.1845426902632,1298.036038607823,1622.5450482597787,1947.0540579117346,2271.5630675636903,2596.072077215646,2920.5810868676017,1016.6063916411312,1424.5136880563944,1832.4209844716574,2240.3282808869208,2648.2355773021836,1114.6981545731376,1441.6037592212624,1768.5093638693875,2095.4149685175125,2422.3205731656376
.SPX,2012-02-17,1361.23,14.79729,12.75826,11.23386,12.55833868852459,91.9918444525991,108.39252179461036,1103.9021334311892,1379.8776667889865,1655.8532001467838,1931.8287335045811,2207.8042668623784,2483.7798002201757,1300.7102615353242,1625.8878269191555,1951.0653923029865,2276.2429576868176,2601.4205230706484,2926.5980884544797,1018.9016906674144,1427.7299622289822,1836.5582337905496,2245.386505352117,2654.214776913685,1116.9946635093609,1444.5737613711383,1772.1528592329157,2099.7319570946934,2427.311054956471
.SPX,2012-02-24,1365.74,14.8739,12.801,11.39589,12.589849590163936,91.82124392392042,108.47945324676562,1101.854927087045,1377.3186588588062,1652.7823906305675,1928.2461224023289,2203.70985417409,2479.1735859458513,1301.7534389611874,1627.1917987014842,1952.630158441781,2278.068518182078,2603.5068779223748,2928.9452376626714,1017.0121191718779,1425.082211356978,1833.1523035420776,2241.2223957271776,2649.292487912277,1117.8904999244646,1445.7323181861493,1773.574136447834,2101.4159547095187,2429.2577729712034
.SPX,2012-03-02,1369.63,15.00051,12.83791,11.45631,12.603868469945358,91.30556227754924,108.66743042153772,1095.6667473305909,1369.5834341632387,1643.5001209958864,1917.416807828534,2191.3334946611817,2465.2501814938296,1304.0091650584527,1630.0114563230657,1956.0137475876788,2282.0160388522922,2608.0183301169054,2934.020621381518,1011.3004291360891,1417.0787395070893,1822.8570498780894,2228.6353602490894,2634.4136706200898,1119.8276215782985,1448.2375361653656,1776.6474507524326,2105.0573653395,2433.467279926567
.SPX,2012-03-09,1370.87,15.00295,12.86131,11.46606,12.598271065573767,91.37336323856307,108.81413750066552,1096.480358862757,1370.600448578446,1644.7205382941354,1918.8406280098245,2192.960717725514,2467.080807441203,1305.7696500079862,1632.2120625099828,1958.6544750119795,2285.096887513976,2611.5393000159725,2937.9817125179693,1012.0513925961321,1418.1310226098294,1824.2106526235266,2230.2902826372238,2636.369912650921,1121.3394511932172,1450.1927374431532,1779.046023693089,2107.899309943025,2436.752596192961
.SPX,2012-03-16,1404.17,17.64045,15.06594,13.45756,14.731959453551912,79.59944332485848,95.31454416686242,955.1933198983018,1193.9916498728774,1432.7899798474527,1671.5883098220281,1910.3866397966035,2149.184969771179,1143.774530002349,1429.7181625029364,1715.6617950035236,2001.6054275041108,2287.549060004698,2573.4926925052855,881.6434528788477,1235.3976690858412,1589.1518852928348,1942.9061014998283,2296.660317706822,982.2249305256632,1270.2803413080687,1558.3357520904744,1846.39116287288,2134.4465736552856
.SPX,2012-03-23,1397.11,17.62634,15.06464,13.42725,14.693319316939892,79.26262627408752,95.08470957881349,951.1515152890503,1188.9393941113128,1426.7272729335755,1664.515151755838,1902.3030305781006,2140.090909400363,1141.0165149457619,1426.2706436822023,1711.524772418643,1996.7789011550833,2282.0330298915237,2567.2871586279643,877.9128671457507,1230.1702079121164,1582.427548678482,1934.6848894448476,2286.942230211213,979.8564644720088,1267.2172793010777,1554.5780941301464,1841.9389089592153,2129.299723788284
.SPX,2012-03-30,1408.47,17.76659,15.16041,13.55809,14.7663968852459,79.27632708358779,95.38345819536363,951.3159250030535,1189.1449062538168,1426.9738875045803,1664.8028687553435,1902.631850006107,2140.4608312568703,1144.6014983443636,1430.7518729304545,1716.9022475165452,2003.0526221026362,2289.202996688727,2575.353371274818,878.0646173149793,1230.3828469383989,1582.7010765618181,1935.0193061852374,2287.337535808657,982.9350957732497,1271.1987754925956,1559.4624552119415,1847.7261349312873,2135.9898146506334
.SPX,2012-04-05,1398.08,17.78821,15.19033,13.56904,14.765073606557376,78.59587895578026,94.68831901922202,943.1505474693631,1178.938184336704,1414.7258212040447,1650.5134580713855,1886.3010949387262,2122.0887318060672,1136.2598282306642,1420.3247852883303,1704.3897423459964,1988.4546994036625,2272.5196564613284,2556.5846135189945,870.5279736922743,1219.8221696784271,1569.11636566458,1918.4105616507327,2267.7047576368855,975.771624185996,1261.9344849517952,1548.0973457175942,1834.2602064833934,2120.4230672491926
.SPX,2012-04-13,1370.26,17.45496,14.94829,13.34019,14.491343551912568,78.50261472956684,94.55713992917883,942.0313767548021,1177.5392209435026,1413.0470651322032,1648.5549093209038,1884.0627535096041,2119.570597698305,1134.685679150146,1418.3570989376824,1702.0285187252189,1985.6999385127554,2269.371358300292,2553.0427780878285,869.4949791009265,1218.3746921225486,1567.2544051441707,1916.1341181657926,2265.013831187415,974.4198118919716,1260.1862289985293,1545.9526461050868,1831.7190632116444,2117.485480318202
.SPX,2012-04-20,1378.53,17.39818,14.93773,13.32104,14.44742237704918,79.23414977888491,95.41702069913168,950.809797346619,1188.5122466832736,1426.2146960199284,1663.9171453565832,1901.619594693238,2139.322044029893,1145.0042483895802,1431.2553104869753,1717.5063725843702,2003.7574346817653,2290.0084967791604,2576.2595588765553,877.597461478228,1229.728247587677,1581.8590336971263,1933.9898198065753,2286.1206059160245,983.2809603862528,1271.646071223948,1560.011182061643,1848.3762928993383,2136.7414037370336
.SPX,2012-04-27,1403.36,15.13977,13.07603,11.70476,12.633926557377048,92.69361423588336,111.07868908582242,1112.3233708306002,1390.4042135382504,1668.4850562459005,1946.5658989535505,2224.6467416612004,2502.727584368851,1332.944269029869,1666.1803362873363,1999.4164035448034,2332.6524708022707,2665.888538059738,2999.1246053172054,1026.6744929511656,1438.6215554147036,1850.5686178782416,2262.5156803417794,2674.4627428053177,1144.6758584838879,1480.3729726386011,1816.0700867933144,2151.767200948028,2487.4643151027412
.SPX,2012-05-04,1369.1,14.66345,12.75422,11.43185,12.302590901639345,93.36820461760364,111.28550164319978,1120.4184554112437,1400.5230692640546,1680.6276831168655,1960.7322969696763,2240.8369108224874,2520.9415246752983,1335.4260197183974,1669.2825246479968,2003.139029577596,2336.9955345071953,2670.8520394367947,3004.708544366394,1034.1462561768385,1449.091319402421,1864.0363826280034,2278.9814458535857,2693.926509079168,1146.8070804456295,1483.129214388152,1819.4513483306744,2155.773482273197,2492.0956162157195
.SPX,2012-05-11,1353.39,14.4904,12.61384,11.29932,12.139750819672132,93.39907801026888,111.48416636417848,1120.7889361232264,1400.9861701540333,1681.18340418484,1961.3806382156465,2241.577872246453,2521.77510627726,1337.8099963701418,1672.2624954626772,2006.7149945552126,2341.167493647748,2675.6199927402836,3010.0724918328187,1034.488209881218,1449.5704800063434,1864.6527501314686,2279.7350202565935,2694.817290381719,1148.8543382221508,1485.776867920743,1822.699397619335,2159.621927317927,2496.544457016519
.SPX,2012-05-18,1295.22,13.86476,12.08258,10.82925,12.115664065573771,93.4181334548885,106.9045817868392,1121.017601458662,1401.2720018233276,1681.526402187993,1961.7808025526585,2242.035202917324,2522.2896032819895,1282.8549814420703,1603.5687268025881,1924.2824721631057,2244.9962175236233,2565.7099628841406,2886.4237082446584,1034.6992679902805,1449.8662239322198,1865.0331798741588,2280.200135816098,2695.367091758037,1101.66130821155,1424.7436194191548,1747.8259306267596,2070.9082418343646,2393.990553041969
.SPX,2012-05-25,1317.82,14.11469,12.31177,11.02979,12.091577311475412,93.36513943983184,108.98660828553226,1120.381673277982,1400.4770915974775,1680.572509916973,1960.6679282364685,2240.763346555964,2520.8587648754597,1307.839299426387,1634.799124282984,1961.7589491395806,2288.7187739961773,2615.678598852774,2942.6384237093707,1034.1123062671213,1449.0437472924107,1863.9751883176998,2278.906629342989,2693.8380703682783,1123.1167781076372,1452.491297955415,1781.8658178031926,2111.2403376509706,2440.6148574987483
.SPX,2012-06-01,1278.04,13.68814,11.94438,10.6884,12.06749055737705,93.36841966841367,105.90768593713244,1120.421036020964,1400.526295026205,1680.631554031446,1960.736813036687,2240.842072041928,2520.947331047169,1270.8922312455893,1588.6152890569865,1906.338346868384,2224.0614046797814,2541.7844624911786,2859.507520302576,1034.1486380796607,1449.0946570296499,1864.040675979639,2278.986694929628,2693.932713879617,1091.3882070255931,1411.4577435721574,1731.5272801187216,2051.5968166652856,2371.66635321185
.SPX,2012-06-08,1325.66,14.19729,12.4305,11.15952,12.043403803278691,93.37415802593311,110.07353250408352,1120.4898963111973,1400.6123703889966,1680.734844466796,1960.8573185445953,2240.9797926223946,2521.102266700194,1320.8823900490022,1651.1029875612528,1981.3235850735032,2311.544182585754,2641.7647800980044,2971.985377610255,1034.2121961288879,1449.183717369871,1864.1552386108535,2279.126759851836,2694.098281092819,1134.317629713077,1466.977003986807,1799.636378260537,2132.2957525342667,2464.9551268079967
.SPX,2012-06-15,1342.84,14.38042,12.6065,11.31962,12.01931704918033,93.37974829664223,111.72348599387153,1120.5569795597069,1400.6962244496335,1680.8354693395602,1960.9747142294868,2241.1139591194137,2521.25320400934,1340.6818319264585,1675.852289908073,2011.0227478896877,2346.1932058713023,2681.363663852917,3016.5341218345316,1034.2741139685693,1449.2704793761757,1864.2668447837818,2279.2632101913878,2694.259575598994,1151.3205484810717,1488.966339407445,1826.6121303338182,2164.2579212601913,2501.903712186565
.SPX,2012-06-22,1335.02,14.28924,12.55949,11.24989,12.09715942622951,93.42834188522274,110.35813887889748,1121.1401026226729,1401.425128278341,1681.7101539340092,1961.9951795896775,2242.2802052453458,2522.565230901014,1324.2976665467697,1655.372083183462,1986.4464998201547,2317.520916456847,2648.5953330935395,2979.669749730232,1034.8123365670497,1450.0246606060603,1865.2369846450706,2280.449308684081,2695.6616327230913,1137.2505239441969,1470.7700230490836,1804.2895221539707,2137.8090212588577,2471.3285203637442
.SPX,2012-06-29,1362.16,14.54157,12.82405,11.51161,12.175001803278688,93.67351668354931,111.88170827483367,1124.0822002025916,1405.1027502532397,1686.1233003038876,1967.1438503545355,2248.164400405183,2529.1849504558313,1342.580499298004,1678.225624122505,2013.8707489470062,2349.515873771507,2685.160998596008,3020.8061234205093,1037.527892690644,1453.8298175483658,1870.1317424060874,2286.433667263809,2702.7355921215308,1152.9510432841898,1491.075006608447,1829.1989699327041,2167.3229332569613,2505.4468965812184
.SPX,2012-07-06,1354.68,14.46705,12.77256,11.45544,12.096006557377049,93.63899343680986,111.99398690585323,1123.6679212417182,1404.5849015521478,1685.5018818625774,1966.418862173007,2247.3358424834364,2528.252822793866,1343.9278428702387,1679.9098035877985,2015.8917643053583,2351.873725022918,2687.8556857404774,3023.8376464580374,1037.1455132016852,1453.294010553119,1869.442507904553,2285.5910052559866,2701.7395026074205,1154.1080846519758,1492.571371501967,1831.034658351958,2169.4979452019493,2507.96123205194
.SPX,2012-07-13,1356.78,14.49077,12.87615,11.56979,12.180138524590165,93.63063522504325,111.392821786126,1123.567622700519,1404.4595283756487,1685.3514340507786,1966.2433397259083,2247.135245401038,2528.0271510761677,1336.7138614335122,1670.8923267918901,2005.070792150268,2339.249257508646,2673.4277228670244,3007.606188225402,1037.0529376462039,1453.164289604041,1869.275641561878,2285.386993519715,2701.498345477552,1147.913024148672,1484.559496292946,1821.20596843722,2157.8524405814937,2494.498912725768
.SPX,2012-07-20,1362.66,14.56831,13.00696,11.64305,12.254200928961748,93.53590086976457,111.19941707332957,1122.4308104371748,1403.0385130464686,1683.6462156557623,1964.253918265056,2244.8616208743497,2525.4693234836436,1334.3930048799548,1667.9912560999435,2001.5895073199322,2335.187758539921,2668.7860097599096,3002.3842609798985,1036.0036599049854,1451.6939953808014,1867.3843308566172,2283.074666332433,2698.7650018082486,1145.9199712284667,1481.9819441813654,1818.0439171342641,2154.1058900871626,2490.1678630400615
.SPX,2012-07-27,1385.97,14.82379,13.30768,11.91421,12.511955327868852,93.4963325843121,110.77165508359202,1121.9559910117453,1402.4449887646815,1682.9339865176178,1963.422984270554,2243.9119820234905,2524.4009797764265,1329.2598610031043,1661.5748262538802,1993.8897915046564,2326.2047567554323,2658.5197220062087,2990.8346872569846,1035.5654015660616,1451.0798884778396,1866.5943753896174,2282.108862301395,2697.623349213173,1141.5118455397371,1476.2810550770628,1811.0502646143884,2145.819474151714,2480.5886836890395
.SPX,2012-08-03,1390.99,14.79632,13.34066,11.96357,12.527951147540984,94.00918606788716,111.03092465945853,1128.1102328146458,1410.1377910183073,1692.1653492219689,1974.1929074256302,2256.2204656292915,2538.248023832953,1332.3710959135024,1665.463869891878,1998.5566438702535,2331.649417848629,2664.7421918270047,2997.8349658053803,1041.2457668700592,1459.0394667327457,1876.833166595432,2294.6268664581185,2712.4205663208045,1144.1836417841496,1479.7364043965322,1815.289167008915,2150.841929621298,2486.3946922336804
.SPX,2012-08-10,1405.87,14.95597,13.47371,12.0987,12.63593068306011,94.00058973105722,111.25971131550502,1128.0070767726866,1410.0088459658582,1692.0106151590298,1974.0123843522015,2256.014153545373,2538.0159227385448,1335.1165357860602,1668.8956697325752,2002.6748036790902,2336.4539376256052,2670.2330715721205,3004.0122055186353,1041.150553841321,1458.9060500398798,1876.6615462384384,2294.417042436997,2712.1725386355556,1146.5413088044843,1482.7855003563332,1819.0296919081823,2155.273883460031,2491.5180750118802
.SPX,2012-08-17,1418.16,15.07571,13.65533,12.17803,12.726972076502731,94.06920138421341,111.42948939271177,1128.8304166105609,1411.0380207632013,1693.2456249158415,1975.4532290684817,2257.6608332211217,2539.8684373737624,1337.1538727125412,1671.4423408906766,2005.7308090688118,2340.0192772469472,2674.3077454250824,3008.596213603218,1041.9104965277224,1459.970915230398,1878.031333933074,2296.0917526357493,2714.152171338425,1148.2908871248428,1485.0481744922267,1821.8054618596104,2158.5627492269946,2495.3200365943785
.SPX,2012-08-24,1411.13,15.05387,13.59593,12.13061,12.64707524590164,93.73868646401225,111.5775760452825,1124.864237568147,1406.0802969601837,1687.2963563522205,1968.5124157442572,2249.728475136294,2530.9445345283307,1338.93091254339,1673.6636406792375,2008.396368815085,2343.1290969509323,2677.86182508678,3012.5945532226274,1038.24971319429,1454.8412642559786,1871.432815317667,2288.0243663793553,2704.615917441044,1149.8169333678843,1487.0217616841392,1824.2265900003943,2161.4314183166493,2498.636246632904
.SPX,2012-08-31,1406.58,15.00599,13.56307,12.09556,12.58473,93.73456866224754,111.76878645787394,1124.8148239469706,1406.0185299337131,1687.2222359204557,1968.4259419071984,2249.629647893941,2530.8333538806837,1341.2254374944873,1676.5317968681093,2011.838156241731,2347.1445156153527,2682.4508749889746,3017.7572343625966,1038.2041044209811,1454.7773552323802,1871.3506060437787,2287.9238568551773,2704.497107666576,1151.7873738275755,1489.5700698179232,1827.3527658082708,2165.1354617986185,2502.918157788966
.SPX,2012-09-07,1437.92,15.33016,13.8619,12.37234,12.840371147540983,93.796803164481,111.98430197053699,1125.5616379737721,1406.9520474672152,1688.3424569606582,1969.7328664541012,2251.1232759475442,2532.513685440987,1343.8116236464439,1679.7645295580548,2015.7174354696658,2351.6703413812766,2687.6232472928878,3023.576153204499,1038.8934137822714,1455.74324589423,1872.5930780061888,2289.442910118147,2706.292742230106,1154.0082805244808,1492.4422979901897,1830.8763154558983,2169.310332921607,2507.7443503873155
.SPX,2012-09-14,1465.77,15.54412,14.1107,12.60648,13.050348196721307,94.29739348383826,112.31654342895244,1131.568721806059,1414.460902257574,1697.3530827090888,1980.2452631606036,2263.137443612118,2546.029624063633,1347.7985211474293,1684.7481514342867,2021.6977817211439,2358.647412008001,2695.5970422948585,3032.546672581716,1044.4379522765253,1463.5124976360669,1882.5870429956083,2301.66158835515,2720.7361337146913,1157.4320585665662,1496.8701615117716,1836.3082644569772,2175.746367402183,2515.1844703473885
.SPX,2012-09-21,1460.15,15.50205,14.05858,12.57256,12.982636557377049,94.19076831773863,112.46945052700465,1130.2892198128636,1412.8615247660794,1695.4338297192953,1978.0061346725113,2260.5784396257272,2543.150744578943,1349.6334063240558,1687.0417579050697,2024.4501094860839,2361.858461067098,2699.2668126481117,3036.6751642291256,1043.2569719118735,1461.8576558914106,1880.4583398709474,2299.059023850484,2717.659707830021,1159.0077799328487,1498.9079919646158,1838.8082039963829,2178.7084160281497,2518.608628059917
.SPX,2012-09-28,1440.67,15.30522,13.85155,12.41294,12.782419071038252,94.1293231982291,112.70714815352879,1129.5518783787493,1411.9398479734366,1694.327817568124,1976.7157871628112,2259.1037567574986,2541.4917263521857,1352.4857778423454,1690.6072223029319,2028.7286667635183,2366.8501112241047,2704.971555684691,3043.0930001452775,1042.5764057538183,1460.9040165913345,1879.2316274288503,2297.5592382663663,2715.886849103882,1161.4572753035663,1502.0758466166888,1842.694417929811,2183.3129892429333,2523.9315605560555
.SPX,2012-10-05,1460.93,15.50188,14.04263,12.61754,12.956290901639344,94.2421177302366,112.75835122034427,1130.9054127628392,1413.631765953549,1696.3581191442588,1979.0844723349687,2261.8108255256784,2544.537178716388,1353.1002146441313,1691.375268305164,2029.6503219661968,2367.9253756272296,2706.2004292882625,3044.4754829492954,1043.8257180167082,1462.6546080038772,1881.4834979910463,2300.312387978215,2719.1412779653842,1161.9849275017186,1502.7582424646562,1843.5315574275937,2184.3048723905313,2525.078187353469
.SPX,2012-10-12,1428.59,15.09829,13.73707,12.3443,12.648730601092897,94.61932444005248,112.94334942010421,1135.4318932806298,1419.2898666007873,1703.1478399209445,1987.005813241102,2270.8637865612595,2554.721759881417,1355.3201930412506,1694.1502413015633,2032.980289561876,2371.8103378221886,2710.640386082501,3049.470434342814,1048.003659622831,1468.5089239463678,1889.0141882699043,2309.5194525934407,2730.0247169169775,1163.8913505507392,1505.2237589121885,1846.5561672736378,2187.8885756350874,2529.2209839965367
.SPX,2012-10-19,1433.19,15.24033,13.78578,12.41816,12.690936666666666,94.03930229857228,112.9301987428824,1128.4716275828673,1410.5895344785843,1692.707441374301,1974.825348270018,2256.9432551657346,2539.061162061452,1355.1623849145888,1693.952981143236,2032.743577371883,2371.5341736005303,2710.3247698291775,3049.1153660578248,1041.57933424817,1459.5068760466302,1877.4344178450904,2295.3619596435506,2713.2895014420105,1163.755831641915,1505.0484966067788,1846.3411615716425,2187.633826536506,2528.92649150137
.SPX,2012-10-26,1411.94,14.93812,13.64166,12.28718,12.531430491803278,94.51925677394479,112.67189335834726,1134.2310812873375,1417.7888516091718,1701.3466219310062,1984.9043922528406,2268.462162574675,2552.019932896509,1352.0627203001673,1690.078400375209,2028.0940804502507,2366.1097605252926,2704.1254406003345,3042.141120675376,1046.8953101296233,1466.9558557803534,1887.016401431083,2307.0769470818127,2727.137492732543,1161.0939714756923,1501.6059973020076,1842.1180231283226,2182.630048954638,2523.142074780953
.SPX,2012-11-02,1414.2,15.02583,13.64,12.3438,12.552750273224044,94.11792892638877,112.66056993235932,1129.4151471166651,1411.7689338958317,1694.122720674998,1976.4765074541642,2258.8302942333303,2541.184081012497,1351.926839188312,1689.9085489853899,2027.8902587824678,2365.871968579546,2703.853678376624,3041.8353881737016,1042.4502027962506,1460.7271754441542,1879.0041480920577,2297.2811207399614,2715.5580933878646,1160.9772825547986,1501.4550872226018,1841.9328918904052,2182.4106965582087,2522.8885012260116
.SPX,2012-11-09,1379.85,14.67997,13.27259,12.07276,12.243227650273225,93.99542369636994,112.7031236709224,1127.9450843564393,1409.9313554455491,1691.917626534659,1973.9038976237687,2255.8901687128787,2537.8764398019885,1352.4374840510686,1690.546855063836,2028.6562260766032,2366.76559708937,2704.8749681021372,3042.9843391149047,1041.0933348399167,1458.825872252894,1876.5584096658713,2294.2909470788486,2712.023484491826,1161.4158026491773,1502.022211348498,1842.628620047819,2183.23502874714,2523.8414374464605
.SPX,2012-11-16,1359.88,14.49977,13.08183,11.9011,12.046271721311475,93.78631523120713,112.8880396740669,1125.4357827744855,1406.794728468107,1688.1536741617283,1969.5126198553496,2250.871565548971,2532.2305112425925,1354.6564760888027,1693.3205951110035,2031.9847141332043,2370.648833155405,2709.3129521776054,3047.9770711998062,1038.7772494308774,1455.5804712845234,1872.383693138169,2289.186914991815,2705.9901368454607,1163.3213786547,1504.4866323415474,1845.6518860283948,2186.8171397152423,2527.9823934020897
.SPX,2012-11-23,1409.15,15.02081,13.73425,12.33352,12.478950983606556,93.81318317720549,112.92215201832134,1125.758198126466,1407.1977476580823,1688.6372971896988,1970.0768467213152,2251.516396252932,2532.955945784548,1355.065824219856,1693.83228027482,2032.598736329784,2371.3651923847483,2710.131648439712,3048.8981044946763,1039.0748388070378,1455.9974666361622,1872.9200944652862,2289.8427222944106,2706.7653501235345,1163.6729094232544,1504.9412559321138,1846.2096024409734,2187.477948949833,2528.7462954586927
.SPX,2012-11-30,1416.18,15.09604,13.82552,12.40343,12.52388024590164,93.81135715061698,113.07837285201093,1125.7362858074039,1407.1703572592548,1688.6044287111058,1970.0385001629568,2251.4725716148077,2532.9066430666585,1356.940474224131,1696.175592780164,2035.4107113361968,2374.6458298922294,2713.880948448262,3053.116067004295,1039.0546137361166,1455.9691263752645,1872.8836390144124,2289.79815165356,2706.7126642927083,1165.2827791326324,1507.0232493537183,1848.7637195748043,2190.5041897958904,2532.244660016976
.SPX,2012-12-07,1418.07,15.10801,13.84458,12.41858,12.512088196721312,93.86213008860862,113.33599777306505,1126.3455610633034,1407.9319513291293,1689.5183415949552,1971.1047318607812,2252.691122126607,2534.277512392433,1360.0319732767805,1700.0399665959758,2040.0479599151708,2380.055953234366,2720.063946553561,3060.071939872756,1039.6169748091843,1456.7571314997667,1873.8972881903492,2291.0374448809316,2708.177601571514,1167.9376270616228,1510.4566799545423,1852.9757328474616,2195.4947857403813,2538.0138386333006
.SPX,2012-12-14,1413.58,14.98207,13.80765,12.38434,12.450450027322404,94.35144809762602,113.53645827242477,1132.2173771715122,1415.2717214643903,1698.3260657572682,1981.3804100501463,2264.4347543430245,2547.4890986359023,1362.4374992690973,1703.0468740863714,2043.6562489036457,2384.2656237209203,2724.8749985381946,3065.4843733554685,1045.036661191478,1464.3514349588343,1883.6662087261902,2302.9809824935464,2722.2957562609026,1170.003390495502,1513.128266266697,1856.253142037892,2199.3780178090874,2542.5028935802825
.SPX,2012-12-21,1430.15,15.14781,13.96787,12.54129,12.580267595628415,94.41298775202489,113.68200152570448,1132.9558530242987,1416.1948162803733,1699.4337795364481,1982.6727427925227,2265.9117060485974,2549.150669304672,1364.1840183084537,1705.2300228855672,2046.2760274626805,2387.322032039794,2728.3680366169074,3069.414041194021,1045.7182744179897,1465.3065414573864,1884.894808496783,2304.4830755361795,2724.071342575576,1171.5032267806218,1515.0679569515476,1858.632687122473,2202.1974172933988,2545.7621474643242
