Instrument,Date,Price,PE,Y1_PE,Y2_PE,Forward_PE
.SOX,2018-08-10,1354.8,18.94718,14.57995,13.99439,14.223801178082192
.SOX,2018-08-17,1323.41,18.17037,14.15719,13.679,13.85717490410959
.SOX,2018-08-24,1375.88,18.66034,14.83368,14.21439,14.433262356164382
.SOX,2018-08-31,1401.2,18.95523,15.08713,14.42643,14.647266712328769
.SOX,2018-09-07,1360.77,17.97771,14.61057,13.93855,14.150282328767123
.SOX,2018-09-14,1377.31,17.99739,14.80458,14.13568,14.333601095890412
.SOX,2018-09-21,1383.09,18.48361,16.14717,13.7706,14.428226219178082
.SOX,2018-09-28,1366.74,18.33189,15.98872,13.66929,14.266622657534246
.SOX,2018-10-05,1315.84,17.66897,15.37844,13.15613,13.685831287671231
.SOX,2018-10-12,1253.58,16.90937,14.65945,12.58151,13.03694890410959
.SOX,2018-10-19,1225.94,16.493,13.28914,12.33175,12.523228
.SOX,2018-10-26,1153.0,15.33767,12.45133,11.66702,11.808840438356166
.SOX,2018-11-02,1239.16,15.6922,13.23424,12.54733,12.658364767123288
.SOX,2018-11-09,1229.05,15.65564,13.09075,12.48825,12.574085616438358
.SOX,2018-11-16,1220.14,15.43575,13.17853,12.45329,12.542703150684932
.SOX,2018-11-23,1179.24,14.8885,12.62927,12.07749,12.134935589041095
.SOX,2018-11-30,1239.6,15.57776,13.66536,12.73348,12.812625972602738
.SOX,2018-12-07,1157.86,13.17203,12.88566,11.81545,11.88581997260274
.SOX,2018-12-14,1177.57,13.3352,12.76308,12.0347,12.068624547945205
.SOX,2018-12-21,1101.29,12.37258,11.93534,11.51077,11.522402054794522
.SOX,2018-12-28,1147.37,13.98828,12.89182,12.00323,12.010533479452054
.SOX,2019-01-04,1143.96,13.91683,11.98269,,11.98269
.SOX,2019-01-11,1213.04,14.79186,12.76778,,12.76778
.SOX,2019-01-18,1228.33,14.84439,12.90714,,12.90714
.SOX,2019-01-25,1281.16,15.43686,13.57636,,13.57636
.SOX,2019-02-01,1287.4,16.36394,13.9498,12.41329,13.815092273972603
.SOX,2019-02-08,1302.42,16.53403,14.38742,12.44041,14.179383315068494
.SOX,2019-02-15,1351.18,17.35616,15.01863,13.61504,14.841739205479453
.SOX,2019-02-22,1364.78,17.37423,15.2036,13.7286,14.989421917808219
.SOX,2019-03-01,1363.13,17.36383,15.26384,13.78474,15.0207002739726
.SOX,2019-03-08,1318.21,16.78478,14.89786,13.48293,14.638133123287671
.SOX,2019-03-15,1392.36,17.67598,15.6966,14.22996,15.399253808219179
.SOX,2019-03-22,1400.37,17.79069,16.01049,14.54181,15.684563753424658
.SOX,2019-03-29,1395.51,17.70166,15.91452,14.4618,15.564275178082191
.SOX,2019-04-05,1477.65,18.74046,16.85587,15.3329,16.459480547945205
.SOX,2019-04-12,1497.12,18.9769,17.15845,15.57811,16.716820739726028
.SOX,2019-04-18,1558.13,19.58876,17.59389,15.76413,17.052481561643834
.SOX,2019-04-26,1547.4,19.54525,17.3554,15.97103,16.91543583561644
.SOX,2019-05-03,1570.7,19.91217,17.63624,16.27264,17.176725479452053
.SOX,2019-05-10,1478.87,18.77037,16.66645,15.20241,16.14501109589041
.SOX,2019-05-17,1402.01,18.08045,15.87272,14.36242,15.305840273972603
.SOX,2019-05-24,1311.97,16.99187,15.10523,13.70192,14.551595369863014
.SOX,2019-05-31,1296.18,16.80531,15.01612,13.62031,14.438675315068494
.SOX,2019-06-07,1378.81,17.89262,16.18473,14.63922,15.515714712328766
.SOX,2019-06-14,1356.55,17.6014,15.91988,14.39777,15.231802876712326
.SOX,2019-06-21,1410.5,18.51679,16.78989,15.1689,16.026026219178082
.SOX,2019-06-28,1458.96,19.87529,17.46788,15.89807,16.69802797260274
.SOX,2019-07-05,1461.7,19.91685,17.53454,15.98128,16.743015726027398
.SOX,2019-07-12,1504.28,20.46103,18.02742,16.42072,17.177849863013698
.SOX,2019-07-19,1523.91,20.72786,18.26132,16.57821,17.33906794520548
.SOX,2019-07-26,1593.86,21.64273,19.02303,17.31667,18.055313506849313
.SOX,2019-08-02,1488.43,19.67967,18.0132,16.33963,17.031983616438357
.SOX,2019-08-09,1464.34,19.6029,17.91981,16.17123,16.861080739726027
.SOX,2019-08-16,1479.25,19.92255,18.04252,16.33866,16.97819101369863
.SOX,2019-08-23,1446.38,19.7018,17.51932,16.00948,16.54723123287671
.SOX,2019-08-30,1504.92,20.54273,18.25281,16.68618,17.214112849315068
.SOX,2019-09-06,1568.34,21.35625,18.97691,17.36459,17.876998547945206
.SOX,2019-09-13,1605.65,21.96119,19.4087,17.76157,18.253452657534247
.SOX,2019-09-20,1563.0,21.51137,18.86218,17.27395,17.7177841369863
.SOX,2019-09-27,1542.87,21.22908,19.38846,16.87991,17.532820273972604
.SOX,2019-10-04,1574.39,22.84069,19.79357,17.24619,17.860352849315067
.SOX,2019-10-11,1591.13,23.11163,20.01645,17.45235,18.021369452054795
.SOX,2019-10-18,1590.09,23.12858,19.33938,17.42174,17.81052180821918
.SOX,2019-10-25,1648.67,23.97001,19.9012,18.0961,18.42744712328767
.SOX,2019-11-01,1689.93,26.24425,20.33236,18.45866,18.76666547945205
.SOX,2019-11-08,1736.78,26.17571,20.96647,19.00343,19.28847416438356
.SOX,2019-11-15,1742.93,26.30003,21.18137,18.89268,19.181117643835616
.SOX,2019-11-22,1690.79,25.74332,20.57353,18.30384,18.54635482191781
.SOX,2019-11-29,1716.84,26.25677,21.19208,18.64799,18.871033506849315
.SOX,2019-12-06,1724.21,26.4615,21.34898,18.81968,18.9929197260274
.SOX,2019-12-13,1796.04,27.67611,22.94985,19.50529,19.675158712328766
.SOX,2019-12-20,1853.87,30.0253,24.34634,20.12951,20.256592547945207
.SOX,2019-12-27,1858.59,30.13644,25.33855,20.20392,20.26018991780822
.SOX,2020-01-03,1853.98,30.10507,20.18126,,20.18126
.SOX,2020-01-10,1866.35,30.26508,20.22795,,20.22795
.SOX,2020-01-17,1916.62,30.92562,20.73196,,20.73196
.SOX,2020-01-24,1924.03,30.9886,20.5711,16.49198,20.303616721311478
.SOX,2020-01-31,1789.93,28.21875,18.97496,16.26777,18.745662486338798
.SOX,2020-02-07,1864.36,29.40391,19.79536,16.84669,19.48921393442623
.SOX,2020-02-14,1956.56,30.52813,20.58829,18.2807,20.304569918032787
.SOX,2020-02-21,1891.05,29.57504,19.90692,17.61545,19.581355956284156
.SOX,2020-02-28,1705.54,26.66652,17.95107,15.81828,17.607259590163935
.SOX,2020-03-06,1699.89,25.45286,18.04883,15.87201,17.65628868852459
.SOX,2020-03-13,1544.26,23.22849,16.4984,14.58311,16.116388606557376
.SOX,2020-03-20,1298.54,19.57038,14.02063,12.37813,13.661613606557378
.SOX,2020-03-27,1488.75,22.98957,16.18176,14.35621,15.747817786885248
.SOX,2020-04-03,1443.04,22.24562,16.05761,14.22819,15.587758961748634
.SOX,2020-04-09,1601.73,24.71445,18.04537,15.8698,17.45095196721311
.SOX,2020-04-17,1705.64,26.23491,19.65684,17.19771,18.93119508196721
.SOX,2020-04-24,1702.56,25.68769,19.90629,17.58579,19.17717114754098
.SOX,2020-05-01,1644.4,24.57061,19.42723,17.04748,18.63398
.SOX,2020-05-08,1775.61,26.77494,21.08987,18.21274,20.075799590163935
.SOX,2020-05-15,1700.89,25.84965,20.47563,17.63063,19.418471530054646
.SOX,2020-05-22,1802.31,27.21434,21.74282,18.62323,20.523963797814208
.SOX,2020-05-29,1852.49,27.90906,22.22564,19.05251,20.9251768852459
.SOX,2020-06-05,2003.76,30.23367,23.92444,20.44791,22.43314161202186
.SOX,2020-06-12,1903.85,28.77546,22.77453,19.48484,21.3004612568306
.SOX,2020-06-19,1966.79,29.73847,23.53582,20.10136,21.93119524590164
.SOX,2020-06-26,1921.92,29.01304,22.95465,19.6029,21.32456393442623
.SOX,2020-07-02,1993.61,30.11531,23.71751,20.26257,21.980600273224045
.SOX,2020-07-10,2069.79,31.36147,24.68269,21.11837,22.812882786885247
.SOX,2020-07-17,2068.99,30.9519,24.35506,20.98458,22.52247661202186
.SOX,2020-07-24,2038.71,30.43947,23.713,20.71949,22.02812825136612
.SOX,2020-07-31,2136.41,31.96062,24.80663,21.70928,23.004073852459015
.SOX,2020-08-07,2178.86,32.06014,25.37561,22.26201,23.504047158469945
.SOX,2020-08-14,2200.81,32.1061,25.83784,22.43098,23.72484213114754
.SOX,2020-08-21,2198.33,32.27586,26.1983,22.73878,23.986475737704914
.SOX,2020-08-28,2264.14,33.30063,26.98225,23.41712,24.634719043715847
.SOX,2020-09-04,2212.73,32.42638,26.30822,22.84098,23.95883333333333
.SOX,2020-09-11,2136.37,31.2058,25.1388,21.65554,22.711938524590163
.SOX,2020-09-18,2160.97,31.80278,24.92045,21.38333,22.388413278688525
.SOX,2020-09-25,2177.84,32.33291,24.76983,21.29494,22.215880792349726
.SOX,2020-10-02,2221.12,32.76042,25.64212,21.61302,22.603782295081967
.SOX,2020-10-09,2398.04,35.16427,27.46415,23.19222,24.16099101092896
.SOX,2020-10-16,2399.76,34.80782,27.31626,23.1242,23.994682404371584
.SOX,2020-10-23,2360.23,34.1991,26.27017,22.49879,23.20978786885246
.SOX,2020-10-30,2246.15,32.07516,24.65019,21.01358,21.629617759562844
.SOX,2020-11-06,2529.27,34.66288,27.46633,23.24043,23.87546961748634
.SOX,2020-11-13,2508.82,33.79754,27.37226,22.73603,23.344060163934426
.SOX,2020-11-20,2555.5,34.17419,27.84436,23.03958,23.57782038251366
.SOX,2020-11-27,2631.56,34.97883,28.79453,23.61892,24.0997143715847
.SOX,2020-12-04,2793.03,37.03766,30.43909,24.90746,25.31553106557377
.SOX,2020-12-11,2704.08,35.67869,30.365,23.86494,24.220134535519126
.SOX,2020-12-18,2764.74,36.60663,30.74834,24.4234,24.648056338797815
.SOX,2020-12-24,2750.24,36.2918,31.61358,24.20156,24.343319945355194
.SOX,2020-12-31,2795.5,36.76518,32.00896,24.47751,24.47751
.SOX,2021-01-08,2936.47,38.53794,25.39844,,25.39844
.SOX,2021-01-15,2992.77,38.99778,25.56465,,25.56465
.SOX,2021-01-22,3074.4,40.37565,26.37516,19.79373,25.978471068493153
.SOX,2021-01-29,2887.08,34.95815,23.89918,20.18463,23.604051369863015
.SOX,2021-02-05,2985.01,36.18427,24.259,20.99158,23.93673391780822
.SOX,2021-02-12,3219.87,39.11852,26.20707,22.55398,25.77670597260274
.SOX,2021-02-19,3223.46,38.74213,25.8778,22.38312,25.399076712328768
.SOX,2021-02-26,3067.62,36.56043,24.25718,22.34251,23.958176739726028
.SOX,2021-03-05,2920.75,34.99605,22.86898,21.037,22.547756109589045
.SOX,2021-03-12,2965.09,35.37749,23.19076,21.41247,22.844846054794523
.SOX,2021-03-19,3011.37,35.80488,23.44643,21.63373,23.059058493150687
.SOX,2021-03-26,3106.28,36.94728,24.32509,22.42284,23.8821002739726
.SOX,2021-04-01,3240.17,38.46106,25.35884,23.30446,24.846652109589044
.SOX,2021-04-09,3294.53,39.01852,25.39111,23.46286,24.868105205479452
.SOX,2021-04-16,3253.08,38.61484,25.13149,23.14705,24.555186876712327
.SOX,2021-04-23,3196.98,37.98097,24.39761,22.61331,23.845210273972604
.SOX,2021-04-30,3108.99,34.04252,23.02403,21.40301,22.49109191780822
.SOX,2021-05-07,3112.03,33.4555,22.81687,20.94766,22.166487342465754
.SOX,2021-05-14,2981.42,32.01669,21.81462,20.03116,21.159870301369864
.SOX,2021-05-21,3052.1,32.4117,22.34398,20.40477,21.594860520547943
.SOX,2021-05-28,3186.56,33.58807,23.21587,21.20542,22.400673835616438
.SOX,2021-06-04,3214.14,33.68152,23.46724,21.43754,22.605312602739726
.SOX,2021-06-11,3210.06,33.5513,23.39654,21.41082,22.515206739726032
.SOX,2021-06-18,3152.81,33.02869,23.05329,21.15766,22.175587342465754
.SOX,2021-06-25,3241.484,33.93694,23.68133,21.72522,22.738109835616438
.SOX,2021-07-02,3315.833,34.52362,24.23094,22.28686,23.25623687671233
.SOX,2021-07-09,3278.39,34.0539,23.87539,21.9487,22.872455479452054
.SOX,2021-07-16,3145.448,32.4891,22.81993,20.96214,21.817232383561645
.SOX,2021-07-23,3280.062,31.40596,22.46186,20.5964,21.419246739726027
.SOX,2021-07-30,3356.526,30.20847,22.6033,20.64224,21.469646136986302
.SOX,2021-08-06,3412.049,29.92348,22.65741,20.71319,21.496204630136987
.SOX,2021-08-13,3335.04,29.1005,22.21982,20.15991,20.950012465753424
.SOX,2021-08-20,3256.498,27.80134,21.49202,19.59456,20.285963232876714
.SOX,2021-08-27,3436.45,29.41106,22.68311,20.69719,21.38274046575342
.SOX,2021-09-03,3430.888,29.05382,22.64673,20.62794,21.28612084931507
.SOX,2021-09-10,3416.656,28.88972,22.49461,20.45475,21.080679643835616
.SOX,2021-09-17,3421.156,29.0189,22.61516,20.54971,21.143880547945205
.SOX,2021-09-24,3453.924,29.27905,22.86992,20.80687,21.360784794520548
.SOX,2021-10-01,3261.182,27.17905,22.07963,19.39348,20.06317767123288
.SOX,2021-10-08,3246.274,26.94007,21.95029,19.29715,19.907735643835615
.SOX,2021-10-15,3314.407,27.54164,22.2511,19.77141,20.294522684931508
.SOX,2021-10-22,3370.28,27.45117,22.49892,20.5411,20.916572328767124
.SOX,2021-10-29,3451.267,26.78662,22.56771,20.72704,21.044744684931505
.SOX,2021-11-05,3756.55,28.34233,24.5648,21.75659,22.187438657534244
.SOX,2021-11-12,3794.503,28.78838,24.88186,22.10086,22.4741997260274
.SOX,2021-11-19,3912.022,29.45682,25.83867,22.72221,23.080816356164384
.SOX,2021-11-26,3757.13,28.47092,24.68991,21.80461,22.081282602739726
.SOX,2021-12-03,3804.536,28.53733,24.85169,21.91121,22.13678106849315
.SOX,2021-12-10,3914.67,29.0564,26.05463,22.30278,22.518639863013696
.SOX,2021-12-17,3761.041,28.00586,25.00309,21.39699,21.53530616438356
.SOX,2021-12-23,3932.388,28.84268,26.47994,22.41441,22.503517506849317
.SOX,2021-12-31,3946.165,28.96093,26.58231,22.50317,22.50317
.SOX,2022-01-07,3796.324,27.74432,21.55051,,21.55051
.SOX,2022-01-14,3900.61,28.63612,22.22987,,22.22987
.SOX,2022-01-21,3434.785,25.09956,19.50933,,19.50933
.SOX,2022-01-28,3303.395,23.80471,19.03041,,19.03041
.SOX,2022-02-04,3453.074,24.78893,19.65217,,19.65217
.SOX,2022-02-11,3365.246,23.88261,17.25247,,17.25247
.SOX,2022-02-18,3384.297,23.88584,17.37198,,17.37198
.SOX,2022-02-25,3452.674,24.3487,17.53057,,17.53057
.SOX,2022-03-04,3258.922,22.67063,,,
.SOX,2022-03-11,3144.146,21.87312,,,
.SOX,2022-03-18,3432.298,23.85976,,,
.SOX,2022-03-25,3525.337,24.40851,,,
.SOX,2022-04-01,3366.637,22.93588,,,
.SOX,2022-04-08,3120.161,21.3432,,,
.SOX,2022-04-14,3028.223,20.61473,,,
.SOX,2022-04-22,2989.83,20.49743,,,
.SOX,2022-04-29,2919.739,19.65789,,,
.SOX,2022-05-06,2982.064,19.39437,,,
.SOX,2022-05-13,2970.367,19.26608,,,
.SOX,2022-05-20,2882.652,18.72129,,,
.SOX,2022-05-27,3115.352,20.035,,,
.SOX,2022-06-03,3062.587,19.74333,,,
.SOX,2022-06-10,2831.976,18.25308,,,
.SOX,2022-06-17,2578.544,16.61341,,,
.SOX,2022-06-24,2718.47,17.5027,13.58267,12.80761,13.21106589041096
.SOX,2022-07-01,2458.456,15.74138,12.73438,12.24616,12.490938794520549
.SOX,2022-07-08,2618.018,16.7577,13.89229,13.31469,13.59320397260274
.SOX,2022-07-15,2693.767,17.19951,14.31841,13.69965,13.986144356164385
.SOX,2022-07-22,2842.411,18.17212,15.28055,14.61753,14.911801890410958
.SOX,2022-07-29,2967.136,19.03371,16.18087,15.51307,15.796656301369863
.SOX,2022-08-05,3053.394,19.64631,16.68461,16.0079,16.282291999999998
.SOX,2022-08-12,3067.842,19.65108,16.60761,15.84913,16.1421318630137
.SOX,2022-08-19,2953.339,18.84752,16.14711,15.48574,15.728544328767125
.SOX,2022-08-26,2798.442,17.92797,15.28111,14.68639,14.89331997260274
.SOX,2022-09-02,2599.264,16.5762,14.33715,13.78843,13.96883109589041
.SOX,2022-09-09,2721.774,17.35725,15.03111,14.46894,14.642981671232876
.SOX,2022-09-16,2563.142,16.7881,14.39087,13.93126,14.064735780821918
.SOX,2022-09-23,2408.895,15.75417,13.43448,13.05381,13.157060219178081
.SOX,2022-09-30,2306.697,15.2089,13.20058,12.55459,12.717414876712327
.SOX,2022-10-07,2356.749,15.55609,13.47389,12.80568,12.961290547945206
.SOX,2022-10-14,2162.323,14.23468,12.08559,11.96227,11.988623315068493
.SOX,2022-10-21,2336.685,15.34391,13.42077,13.81733,13.740190931506849
.SOX,2022-10-28,2433.657,16.3878,14.06718,14.81795,14.6863081369863
.SOX,2022-11-04,2398.235,16.43528,14.21431,14.88019,14.776203260273974
.SOX,2022-11-11,2754.895,18.85527,16.34554,17.16141,17.04964698630137
.SOX,2022-11-18,2724.029,18.64061,16.2827,16.32263,16.317925917808218
.SOX,2022-11-25,2751.271,18.65684,16.52689,16.60863,16.60056797260274
.SOX,2022-12-02,2771.235,18.7759,16.63957,16.70018,16.695364410958906
.SOX,2022-12-09,2721.016,18.27013,16.45442,16.26021,16.27191580821918
.SOX,2022-12-16,2636.097,17.71832,15.79332,15.72691,15.729639178082193
.SOX,2022-12-23,2535.489,17.45175,15.67252,15.16635,15.177444136986301
.SOX,2022-12-30,2532.113,17.47437,15.68307,15.24747,15.248663424657535
.SOX,2023-01-06,2636.101,18.2399,15.98087,,15.98087
.SOX,2023-01-13,2800.663,19.29975,17.42119,,17.42119
.SOX,2023-01-20,2794.693,19.01362,17.35827,,17.35827
.SOX,2023-01-27,2945.268,20.10588,18.18243,16.13161,18.03072550684931
.SOX,2023-02-03,3082.106,21.68594,19.87914,17.11284,19.62145726027397
.SOX,2023-02-10,3011.151,21.09292,19.69541,16.9841,19.390851890410957
.SOX,2023-02-17,3005.868,20.71813,19.57056,17.13454,19.25020668493151
.SOX,2023-02-24,2935.113,20.15416,18.93558,17.08436,18.656629041095893
.SOX,2023-03-03,3028.337,20.62211,19.72211,17.75843,19.388553397260274
.SOX,2023-03-10,2923.929,20.00638,19.07874,17.22851,18.728970493150687
.SOX,2023-03-17,3083.519,21.14699,20.06348,18.14999,19.665054684931505
.SOX,2023-03-24,3121.263,21.33177,20.23099,18.41112,19.817156547945203
.SOX,2023-03-31,3230.864,23.001,20.97757,19.07486,20.508408630136987
.SOX,2023-04-06,3071.765,21.84345,19.87537,18.09825,19.40796309589041
.SOX,2023-04-14,3070.453,21.83061,19.86268,18.08735,19.356832547945206
.SOX,2023-04-21,3021.437,21.41302,19.60281,17.85358,19.070852383561647
.SOX,2023-04-28,2994.97,21.53548,19.42401,17.78333,18.893598383561645
.SOX,2023-05-05,3007.691,22.61139,19.86576,17.77704,19.15044493150685
.SOX,2023-05-12,2972.848,22.57077,19.91119,17.85789,19.168626712328766
.SOX,2023-05-19,3203.486,24.28841,21.40786,19.18809,20.562522931506848
.SOX,2023-05-26,3545.669,26.37964,23.3867,20.97566,22.422284
.SOX,2023-06-02,3501.404,25.79646,23.0105,20.59781,21.999153232876715
.SOX,2023-06-09,3524.971,26.0328,23.22519,20.78629,22.156083150684935
.SOX,2023-06-16,3673.144,26.85627,24.0283,21.48697,22.865554493150682
.SOX,2023-06-23,3506.706,25.76491,22.98903,20.506,21.80533898630137
.SOX,2023-06-30,3673.059,26.78553,24.0141,21.22074,22.628899561643834
.SOX,2023-07-07,3577.727,26.06755,23.36927,20.67748,21.982813780821918
.SOX,2023-07-14,3750.414,27.29909,24.49651,21.66985,22.98637657534247
.SOX,2023-07-21,3698.849,26.82612,24.05851,21.29104,22.5269238630137
.SOX,2023-07-28,3851.762,28.37499,25.14642,21.83229,23.24874008219178
.SOX,2023-08-04,3699.203,24.53701,24.12048,21.02355,22.287776219178085
.SOX,2023-08-11,3514.546,23.47026,22.78228,20.02496,21.097670794520546
.SOX,2023-08-18,3462.736,23.28839,22.3833,19.74448,20.72048191780822
.SOX,2023-08-25,3495.649,23.35775,22.40401,19.62517,20.599667315068494
.SOX,2023-09-01,3682.836,24.30043,23.48542,20.56999,21.53647501369863
.SOX,2023-09-08,3565.993,23.34097,22.61649,19.79288,20.674774630136987
.SOX,2023-09-15,3476.394,22.34213,21.87196,19.07375,19.894047178082193
.SOX,2023-09-22,3365.289,21.86261,21.26383,18.52698,19.276801917808218
.SOX,2023-09-29,3434.294,22.19184,21.71846,18.87246,19.597605205479454
.SOX,2023-10-06,3475.213,22.40785,21.9955,19.12806,19.803676
.SOX,2023-10-13,3452.97,22.43789,21.94389,19.09564,19.712110547945205
.SOX,2023-10-20,3316.141,21.86519,21.0588,18.34334,18.878992383561645
.SOX,2023-10-27,3227.093,21.61179,20.39611,17.91154,18.353997671232875
.SOX,2023-11-03,3454.566,25.90359,22.67847,19.5465,20.04418290410959
.SOX,2023-11-10,3591.737,27.0472,23.69827,20.5095,20.95505416438356
.SOX,2023-11-17,3748.65,27.80877,24.84177,21.22081,21.657309287671232
.SOX,2023-11-24,3747.925,27.53383,25.05413,21.17888,21.571713561643833
.SOX,2023-12-01,3738.265,27.46965,24.81317,20.97638,21.291732602739724
.SOX,2023-12-08,3774.173,27.79929,25.48157,21.21745,21.486147972602737
.SOX,2023-12-15,4117.003,30.42258,28.21693,23.24775,23.46557706849315
.SOX,2023-12-22,4132.855,30.35467,27.75178,23.20318,23.31533726027397
.SOX,2023-12-29,4175.474,30.63338,28.02791,23.42014,23.44538805479452
.SOX,2024-01-05,3933.486,28.78206,22.08649,,22.08649
.SOX,2024-01-12,4052.425,29.76767,22.87372,,22.87372
.SOX,2024-01-19,4375.654,32.50465,24.88419,,24.88419
.SOX,2024-01-26,4342.102,34.02079,25.20992,,25.20992
.SOX,2024-02-02,4336.726,33.81352,25.69266,,25.69266
.SOX,2024-02-09,4567.301,35.74663,27.3334,,27.3334
.SOX,2024-02-16,4527.679,35.73216,27.33136,,27.33136
.SOX,2024-02-23,4615.034,35.61988,27.71618,22.87831,27.002395901639346
.SOX,2024-03-01,4929.583,38.03925,29.65279,24.4264,28.781725
.SOX,2024-03-08,4957.779,38.13008,29.73649,24.63555,28.7887743715847
.SOX,2024-03-15,4757.707,36.65926,28.53769,23.61613,27.52917360655738
.SOX,2024-03-22,4908.262,37.74078,29.80852,24.12481,28.53512049180328
.SOX,2024-03-28,4905.208,37.40641,29.68392,23.99996,28.317284808743167
.SOX,2024-04-05,4819.127,36.7093,29.20461,23.55709,27.723293278688523
.SOX,2024-04-12,4745.049,36.27177,28.8524,23.24198,27.27351131147541
.SOX,2024-04-19,4306.87,33.11006,26.11532,20.93974,24.55981781420765
.SOX,2024-04-26,4735.288,36.13499,28.64682,22.95208,26.82637032786885
.SOX,2024-05-03,4716.189,35.5155,28.63411,22.8447,26.67267054644809
.SOX,2024-05-10,4808.028,36.80058,29.51539,23.35343,27.309879726775954
.SOX,2024-05-17,4983.025,38.09353,30.56032,24.16569,28.149230000000003
.SOX,2024-05-24,5220.915,39.39323,31.63154,25.00609,29.00670325136612
.SOX,2024-05-31,5123.357,38.72618,30.99173,24.51078,28.30018792349727
.SOX,2024-06-07,5287.244,37.50881,30.60493,24.11922,27.787367459016394
.SOX,2024-06-14,5598.312,41.05281,32.26064,25.22245,29.068455464480877
.SOX,2024-06-21,5538.535,40.83663,31.93121,24.92893,28.62138912568306
.SOX,2024-06-28,5472.259,40.48458,31.80434,24.93487,28.42591213114754
.SOX,2024-07-05,5656.308,42.06011,32.74038,25.58713,29.085577404371584
.SOX,2024-07-12,5775.193,39.97669,33.11222,25.75228,29.21104961748634
.SOX,2024-07-19,5267.161,35.97973,29.82779,23.26429,26.223244918032787
.SOX,2024-07-26,5103.129,35.04523,29.05178,22.58942,25.379181967213114
.SOX,2024-08-02,4607.758,33.04888,26.13363,20.33202,22.725580409836063
.SOX,2024-08-09,4709.452,34.37125,27.2399,20.72436,23.287851147540984
.SOX,2024-08-16,5170.246,36.88175,29.41512,22.34823,24.993486639344262
.SOX,2024-08-23,5228.653,37.41825,29.58709,22.55734,25.054245737704917
.SOX,2024-08-30,5158.82,36.90067,29.76318,22.46435,24.91723549180328
.SOX,2024-09-06,4528.215,32.88979,26.43351,19.97588,22.022560546448087
.SOX,2024-09-13,4980.486,35.35497,28.46938,21.56422,23.62067475409836
.SOX,2024-09-20,5000.065,37.21553,29.43795,22.44551,24.394222786885244
.SOX,2024-09-27,5217.228,39.9364,30.70889,23.36614,25.272045054644806
.SOX,2024-10-04,5206.836,41.04801,30.71954,23.25358,25.048674207650272
.SOX,2024-10-11,5335.944,41.36758,31.88507,24.35871,26.024379836065574
.SOX,2024-10-18,5208.618,39.0014,30.91493,23.77844,25.2213368852459
.SOX,2024-10-25,5212.833,39.19491,30.93538,23.80563,25.110802814207652
.SOX,2024-11-01,5001.425,36.46621,29.58134,22.85733,23.959626721311476
.SOX,2024-11-08,5290.517,37.8466,30.53353,23.43956,24.466828879781424
.SOX,2024-11-15,4833.592,34.71922,30.41471,22.25701,23.282294699453555
.SOX,2024-11-22,4955.797,35.63041,31.16383,22.96738,23.840772213114754
.SOX,2024-11-29,4926.56,35.59069,30.27614,20.82927,21.655225846994536
.SOX,2024-12-06,5061.295,36.01362,30.97306,21.60667,22.24645073770492
.SOX,2024-12-13,5149.78,35.88809,30.78824,21.8261,22.26686098360656
.SOX,2024-12-20,4964.912,33.0436,28.49631,21.64621,21.85208732240437
.SOX,2024-12-27,5122.968,33.86764,29.85235,22.19207,22.275788907103827
.SOX,2025-01-03,5163.647,34.1649,22.50997,,22.50997
.SOX,2025-01-10,5037.47,33.83902,22.35343,,22.35343
.SOX,2025-01-17,5309.737,35.28312,23.64862,,23.64862
.SOX,2025-01-24,5341.94,35.48307,23.86602,,23.86602
.SOX,2025-01-31,5015.85,33.91593,22.85475,,22.85475
.SOX,2025-02-07,5009.342,32.27998,23.1673,,23.1673
.SOX,2025-02-14,5160.943,33.5221,24.11428,,24.11428
.SOX,2025-02-21,5136.593,33.62582,24.11291,,24.11291
.SOX,2025-02-28,4766.746,31.32496,22.42682,18.10658,21.728479835616437
.SOX,2025-03-07,4629.59,31.06196,21.74288,17.87471,21.04343008219178
.SOX,2025-03-14,4598.793,30.39306,21.25258,17.50066,20.502196
.SOX,2025-03-21,4557.949,30.002,21.27158,17.55755,20.45754602739726
.SOX,2025-03-28,4284.909,28.58075,20.19215,16.66136,19.350564438356166
.SOX,2025-04-04,3597.655,23.97165,16.89178,13.99928,16.14686219178082
.SOX,2025-04-11,3990.904,26.30288,18.33095,15.19535,17.46329082191781
.SOX,2025-04-17,3832.466,24.91808,17.83649,14.74522,16.93028208219178
.SOX,2025-04-25,4251.613,27.56388,19.74545,16.51966,18.729105205479456
.SOX,2025-05-02,4397.053,27.47605,20.48147,17.14791,19.367238986301373
.SOX,2025-05-09,4466.5,27.84795,20.46345,17.41837,19.387243643835617
.SOX,2025-05-16,4922.193,30.47098,22.4351,19.15507,21.212951835616437
.SOX,2025-05-23,4702.378,28.84822,21.30822,18.13972,20.066862465753424
.SOX,2025-05-30,4758.064,28.96801,21.61364,18.27854,20.24305095890411
.SOX,2025-06-06,5038.055,30.47409,22.90508,19.40801,21.40086084931507
.SOX,2025-06-13,5112.243,31.20314,23.20989,19.63003,21.601404958904112
.SOX,2025-06-20,5211.477,31.73679,23.88115,20.20147,22.157245123287673
.SOX,2025-06-27,5544.987,33.16108,25.3865,21.49907,23.490712219178086
.SOX,2025-07-03,5647.117,33.75619,25.73576,21.77411,23.738654246575344
.SOX,2025-07-11,5696.293,33.99817,25.91549,21.88122,23.793353452054795
