Instrument,Date,Price,PE,Y1_PE,Y2_PE,Forward_PE
.DJI,2007-09-21,13820.18973,17.01832,15.67802,14.20418,14.612009698630136
.DJI,2007-09-28,13895.62594,17.11121,15.75766,14.29142,14.669027013698631
.DJI,2007-10-05,14066.00772,17.27433,16.06043,14.46538,14.84557
.DJI,2007-10-12,14093.07697,17.30067,16.10567,14.52396,14.870636164383562
.DJI,2007-10-19,13522.02162,16.55339,15.42167,13.9113,14.213374000000002
.DJI,2007-10-26,13806.69576,16.72875,15.68056,14.21159,14.47721197260274
.DJI,2007-11-02,13595.10044,16.49186,15.4924,13.97371,14.219196876712328
.DJI,2007-11-09,13042.74157,16.04661,15.24986,13.57289,13.811800794520547
.DJI,2007-11-16,13176.78716,16.24525,15.43328,13.68441,13.900024109589042
.DJI,2007-11-23,12980.88063,15.98656,15.23735,13.4723,13.656058630136988
.DJI,2007-11-30,13371.71822,16.44903,15.68266,13.87267,14.02639517808219
.DJI,2007-12-07,13625.58383,16.77941,16.00857,14.1954,14.314622136986301
.DJI,2007-12-14,13339.85293,16.44281,15.69655,13.93548,14.017502438356164
.DJI,2007-12-21,13450.64986,16.58041,15.84946,14.07513,14.123741780821918
.DJI,2007-12-28,13365.86541,16.48783,15.78514,14.00666,14.021277643835615
.DJI,2008-01-04,12800.17514,15.79591,13.42185,,13.42185
.DJI,2008-01-11,12606.30084,15.48358,13.30445,,13.30445
.DJI,2008-01-18,12099.30123,15.2325,12.86502,,12.86502
.DJI,2008-01-25,12207.17176,15.22341,12.96318,,12.96318
.DJI,2008-02-01,12743.19154,15.96617,13.53347,12.35911,13.430793715846994
.DJI,2008-02-08,12182.13474,15.30839,13.03913,11.81453,12.908639836065573
.DJI,2008-02-15,12348.2082,15.4803,13.24012,12.16039,13.104416229508196
.DJI,2008-02-22,12381.01667,14.76793,12.82713,11.73477,12.668946721311475
.DJI,2008-02-29,12266.39044,15.15271,12.78559,11.3971,12.557968688524591
.DJI,2008-03-07,11893.69238,14.69857,12.45479,11.03534,12.19494532786885
.DJI,2008-03-14,11951.0869,14.79857,12.60547,11.11353,12.303820928961748
.DJI,2008-03-21,12361.31529,15.31042,13.08573,11.51408,12.73790581967213
.DJI,2008-03-28,12216.40429,15.13708,12.91029,11.36672,12.539158415300545
.DJI,2008-04-04,12609.41673,15.60889,13.27394,11.76233,12.881582213114754
.DJI,2008-04-11,12325.42416,15.33132,12.98558,11.46097,12.560688688524591
.DJI,2008-04-18,12849.36114,15.74972,13.5755,12.02296,13.113131530054645
.DJI,2008-04-25,12891.86232,15.71224,13.68833,12.05547,13.170811530054646
.DJI,2008-05-02,13058.20315,15.76768,13.82729,12.26576,13.302513524590163
.DJI,2008-05-09,12745.87646,15.36885,13.54574,11.91085,12.96504136612022
.DJI,2008-05-16,12986.79791,15.67385,14.06532,12.19074,13.363632950819671
.DJI,2008-05-23,12479.63343,15.13459,13.56891,11.74734,12.852226721311474
